"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"167794","AT 2024adfd","02:29:22.271","-10:46:18.34","","","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","","Pan-STARRS; ZTF","ZTF24abuzutn","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","17.245","r-ZTF","2024-11-29 08:59:41.000","Fritz","","2024TNSTR4724....1A","",""
"167793","AT 2024adfc","04:20:30.945","-27:55:02.45","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24mgq","PS1 - GPC1","","1","1","","20.46","w-P1","2024-11-28 09:52:38.784","PS1_Bot1","","2024TNSTR4722....1C","",""
"167792","AT 2024adfb","15:27:28.959","+19:15:14.60","","","SDSS J152728.91+191514.3","0.1016097","ALeRCE","ZTF","","ALeRCE","ZTF23aakthob","P48 - ZTF-Cam","","1","1","","19.4325","r-ZTF","2024-12-02 13:10:37.998","ALeRCE","","2024TNSTR4717....1M","",""
"167791","AT 2024adfa","10:08:17.511","-23:26:39.06","","","6dFGS gJ100817.5-232643","0.05435","ALeRCE","ZTF","","ALeRCE","ZTF24abvggin","P48 - ZTF-Cam","","1","1","","19.888","g-ZTF","2024-12-02 12:02:05.997","ALeRCE","","2024TNSTR4717....1M","",""
"167790","AT 2024adez","14:06:20.120","+56:12:51.52","","","LEDA 2529473","0.0734","ALeRCE, GOTO, ATLAS","ZTF, GOTO, ATLAS","","ALeRCE; ATLAS; GOTO","ZTF24abvgiln","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.7316","g-ZTF","2024-12-02 12:25:25.997","ALeRCE","","2024TNSTR4717....1M","",""
"167789","AT 2024adey","14:05:34.915","+24:47:35.70","","","2MASS J14053486+2447350","0.12987","ALeRCE","ZTF","","ALeRCE","ZTF24abvgioq","P48 - ZTF-Cam","","1","1","","19.6556","g-ZTF","2024-12-02 12:28:08.999","ALeRCE","","2024TNSTR4717....1M","",""
"167788","AT 2024adex","14:14:26.049","+28:30:23.32","","","","","ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS","ZTF24abvgiqb","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.0871","g-ZTF","2024-12-02 12:28:08.999","ALeRCE","","2024TNSTR4717....1M","",""
"167787","AT 2024adew","13:20:19.841","+06:20:11.12","","","SDSS J132020.40+062010.3","0.03986476","ALeRCE","ZTF","","ALeRCE","ZTF24abvgisg","P48 - ZTF-Cam","","1","1","","19.9373","g-ZTF","2024-12-02 12:30:10.996","ALeRCE","","2024TNSTR4717....1M","",""
"167786","AT 2024adev","09:45:04.301","-24:31:18.65","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24abvgjvd","P48 - ZTF-Cam","","1","1","","20.3656","g-ZTF","2024-12-02 12:02:05.997","ALeRCE","","2024TNSTR4717....1M","",""
"167785","AT 2024adeu","12:44:44.328","-01:04:22.58","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24abvgmnt","P48 - ZTF-Cam","","1","1","","19.853","r-ZTF","2024-12-02 13:00:50.003","ALeRCE","","2024TNSTR4717....1M","",""
"167784","AT 2024adet","14:39:15.130","+12:50:50.71","","","SDSS J143914.82+125049.3","0.06341","ALeRCE, GOTO, GaiaAlerts, ATLAS","ZTF, GOTO, GaiaAlerts, ATLAS","","ALeRCE; ATLAS; GaiaAlerts; GOTO","ZTF24abvgnzs","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.1076","r-ZTF","2024-12-02 13:13:27.998","ALeRCE","","2024TNSTR4717....1M","",""
"167783","AT 2024ades","13:42:48.600","-18:49:18.30","","","ESO 577-29","0.000027","ALeRCE","ZTF","","ALeRCE","ZTF24abvgpqr","P48 - ZTF-Cam","","1","1","","19.3514","r-ZTF","2024-12-02 13:21:25.004","ALeRCE","","2024TNSTR4717....1M","",""
"167782","AT 2024ader","15:12:06.401","+08:48:27.54","","","SDSS J151206.35+084827.6","","ALeRCE","ZTF","","ALeRCE","ZTF24abvgprj","P48 - ZTF-Cam","","1","1","","19.3285","r-ZTF","2024-12-02 13:22:14.002","ALeRCE","","2024TNSTR4717....1M","",""
"167781","AT 2024adeq","13:50:32.333","-18:45:19.23","","","LEDA  184189","0.03296","ALeRCE","ZTF","","ALeRCE","ZTF24abvgprx","P48 - ZTF-Cam","","1","1","","17.7083","r-ZTF","2024-12-02 13:21:25.004","ALeRCE","","2024TNSTR4717....1M","",""
"167780","AT 2024adep","15:25:44.704","+08:13:04.69","","","LEDA 1341984","0.06399","ALeRCE","ZTF","","ALeRCE","ZTF24abvgptk","P48 - ZTF-Cam","","1","1","","18.5218","r-ZTF","2024-12-02 13:22:14.002","ALeRCE","","2024TNSTR4717....1M","",""
"167779","AT 2024adeo","13:32:53.000","-15:44:57.97","","","WISEA J133253.03-154458.2","","ALeRCE","ZTF","","ALeRCE","ZTF24abvgpxi","P48 - ZTF-Cam","","1","1","","18.4905","r-ZTF","2024-12-02 13:21:25.004","ALeRCE","","2024TNSTR4717....1M","",""
"167778","AT 2024aden","15:12:24.048","+07:41:39.69","","","2MASX J15122407+0741363","0.04499","ALeRCE","ZTF","","ALeRCE","ZTF24abvgqsp","P48 - ZTF-Cam","","1","1","","19.0729","r-ZTF","2024-12-02 13:30:17.997","ALeRCE","","2024TNSTR4717....1M","",""
"167777","AT 2024adem","13:39:51.260","+60:39:24.66","","","SDSS J133951.24+603924.6","","ALeRCE","ZTF","","ALeRCE","ZTF22abtfylh","P48 - ZTF-Cam","","1","1","","20.2089","g-ZTF","2024-12-02 11:52:22.002","ALeRCE","","2024TNSTR4717....1M","",""
"167776","AT 2024adel","07:15:46.445","+12:09:18.05","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24abugiko","P48 - ZTF-Cam","","1","1","","20.4295","g-ZTF","2024-11-26 07:42:13.000","ALeRCE","","2024TNSTR4717....1M","",""
"167775","AT 2024adek","02:31:49.770","-00:04:01.61","","","SDSS J023149.70-000358.9","","ALeRCE","ZTF","","ALeRCE","ZTF24abuscki","P48 - ZTF-Cam","","1","1","","20.4733","g-ZTF","2024-11-26 05:56:20.000","ALeRCE","","2024TNSTR4717....1M","",""
"167774","AT 2024adej","11:20:27.814","+35:47:13.20","","","SDSS J112027.14+354706.9","0.08657163","ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS","ZTF24abuunna","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.7767","g-ZTF","2024-11-26 11:56:55.000","ALeRCE","","2024TNSTR4717....1M","",""
"167773","AT 2024adei","03:02:31.923","-16:24:41.67","","","WISEA J030231.95-162443.6","","ALeRCE","ZTF","","ALeRCE","ZTF24abuztql","P48 - ZTF-Cam","","1","1","","20.105","g-ZTF","2024-12-02 05:27:45.003","ALeRCE","","2024TNSTR4717....1M","",""
"167772","AT 2024adeh","02:14:01.211","+18:02:32.84","","","SDSS J021401.27+180235.8","","ALeRCE","ZTF","","ALeRCE","ZTF24abvbbnv","P48 - ZTF-Cam","","1","1","","20.7299","r-ZTF","2024-12-02 05:47:45.997","ALeRCE","","2024TNSTR4717....1M","",""
"167771","AT 2024adeg","04:42:00.445","+77:33:48.45","","","WISEA J044159.55+773351.9","","ALeRCE","ZTF","","ALeRCE","ZTF24abvcdfk","P48 - ZTF-Cam","","1","1","","20.465","g-ZTF","2024-11-30 06:56:55.003","ALeRCE","","2024TNSTR4717....1M","",""
"167770","AT 2024adef","06:45:03.837","+78:18:50.35","","","WISEA J064503.95+781853.5","","ALeRCE","ZTF","","ALeRCE","ZTF24abvcdsn","P48 - ZTF-Cam","","1","1","","20.0156","r-ZTF","2024-11-30 08:13:43.000","ALeRCE","","2024TNSTR4717....1M","",""
"167769","AT 2024adee","07:20:58.842","+13:20:26.14","","","SDSS J072058.57+132026.8","","ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS","ZTF24abveomu","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.2622","g-ZTF","2024-11-30 09:05:40.001","ALeRCE","","2024TNSTR4717....1M","",""
"167768","AT 2024aded","11:40:49.718","+74:06:40.64","","","SDSS J114049.95+740640.2","","ALeRCE","ZTF","","ALeRCE","ZTF24abvevsc","P48 - ZTF-Cam","","1","1","","19.8747","g-ZTF","2024-12-02 10:22:30.996","ALeRCE","","2024TNSTR4717....1M","",""
"167767","SN 2024adec","12:56:57.007","+77:10:26.53","SN IIb","0.035","WISEA J125659.47+771029.8","","ALeRCE","ZTF","OxQUB","ALeRCE","ZTF24abvevzs","P48 - ZTF-Cam","Gemini-N - GMOS","1","1","","20.0372","g-ZTF","2024-12-02 10:22:30.996","ALeRCE","","2024TNSTR4717....1M","2024TNSCR4818....1G",""
"167766","AT 2024adeb","10:56:16.701","+21:58:19.81","","","SDSS J105616.59+215819.9","0.1511269","ALeRCE","ZTF","","ALeRCE","ZTF24abvgcgc","P48 - ZTF-Cam","","1","1","","19.9981","g-ZTF","2024-12-02 11:37:01.998","ALeRCE","","2024TNSTR4717....1M","",""
"167765","AT 2024adea","11:31:09.912","+37:51:18.70","","","SDSS J113110.05+375117.2","","ALeRCE","ZTF","","ALeRCE","ZTF24abvgcwv","P48 - ZTF-Cam","","1","1","","20.4072","g-ZTF","2024-11-26 12:10:11.004","ALeRCE","","2024TNSTR4717....1M","",""
"167764","AT 2024addz","12:49:22.206","+62:38:42.14","","","SDSS J124921.75+623842.1","0.1032282","ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS","ZTF24abvgeno","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.2773","g-ZTF","2024-12-02 11:50:19.003","ALeRCE","","2024TNSTR4717....1M","",""
"167763","AT 2024addy","13:32:46.055","+61:23:13.29","","","SDSS J133246.19+612311.7","","ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS","ZTF24abvgewv","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.9694","g-ZTF","2024-12-02 11:52:22.002","ALeRCE","","2024TNSTR4717....1M","",""
