,cen_RA,cen_Dec,rate_sum,GLADE
275,1.0599999999999998,16.000000000000227,45071.5,"[86507, 1024445]"
276,339.19999999999993,-26.399999999999864,44872.695,"[1150915, 1151600, 2628894]"
277,193.97999999999996,-29.57999999999987,44834.48,"[1151521, 1154479, 1329941]"
278,306.34,-24.27999999999986,44822.58,"[1261213, 1331254]"
279,190.79999999999998,-40.17999999999989,44822.58,"[1157935, 1261245]"
280,190.79999999999998,2.220000000000198,43907.625,"[230, 1024428, 1042592, 2386897]"
281,190.79999999999998,-7.319999999999823,43791.777,"[1151534, 1274347]"
282,306.34,-43.3599999999999,43740.008,"[1151098, 1169447, 1169928, 2589333]"
283,226.83999999999997,-11.559999999999832,43547.133,"[1151022, 1151283, 1330286]"
284,147.33999999999997,-12.619999999999834,43541.883,"[1153518, 1153714, 1263427, 1324572]"
285,158.99999999999997,13.880000000000223,43125.25,"[979, 89114, 1025000, 1027325]"
286,215.17999999999998,4.340000000000202,43072.37,"[4456, 1024460, 1025067, 2476369]"
287,76.32,-9.439999999999827,43052.633,"[1151079, 1170483, 1262740, 22193555]"
288,157.93999999999997,-28.519999999999868,42972.984,"[1324601, 1329598]"
289,185.49999999999997,75.36000000000035,42719.992,"[87773, 1024699, 1033924]"
290,233.19999999999996,-3.0799999999998136,42322.594,"[1151205, 1264650]"
291,143.09999999999997,-16.859999999999843,41999.855,"[1152436, 1261182, 1263424, 2212206]"
292,211.99999999999997,50.9800000000003,41943.305,"[85716, 88081, 88083, 89575, 90057, 1025080, 2462263, 2462264]"
293,336.0199999999999,-3.0799999999998136,41607.41,"[1151315, 1170663, 2624284, 2624291]"
294,185.49999999999997,-39.11999999999989,41592.945,"[1161498, 1329840, 1329843, 1331920]"
295,51.93999999999999,-32.75999999999988,41395.6,"[1157364, 1261264]"
296,188.67999999999998,-39.11999999999989,41003.14,"[1151211, 1169978, 2014509]"
297,56.17999999999999,-22.159999999999854,40967.793,"[1151028, 1151040]"
298,180.19999999999996,2.220000000000198,40967.793,"[87677, 1024660]"
299,198.21999999999997,-40.17999999999989,40890.14,"[1152515, 1171567, 1264973]"
300,177.01999999999998,-27.459999999999866,40810.707,"[1150937, 1165134]"
301,130.37999999999997,13.880000000000223,40644.848,"[1024617, 1041942, 2178103]"
302,109.17999999999998,56.280000000000314,40605.035,"[3764, 1025708]"
303,49.81999999999999,-26.399999999999864,40491.78,"[1150862, 1262626, 1328909]"
304,177.01999999999998,-29.57999999999987,40491.78,"[1150841, 1157183, 22278215]"
305,191.85999999999996,-26.399999999999864,40441.664,"[1151686, 1329896]"
306,40.279999999999994,1.1600000000001955,40428.24,"[304, 1043226, 2103252, 2105677]"
307,138.85999999999999,41.44000000000028,40328.766,"[85537, 1024984, 1043974, 2197643]"
308,323.29999999999995,-44.4199999999999,40311.895,"[1261253, 1265166]"
309,199.27999999999997,-31.699999999999875,40261.42,"[1150906, 1264977, 2417838]"
310,66.77999999999999,-55.019999999999925,40240.15,"[1261160, 1264768, 6454295, 6454379]"
311,226.83999999999997,55.22000000000031,40208.812,"[210, 88175]"
312,185.49999999999997,65.82000000000033,40208.812,"[1024871, 2367971]"
313,215.17999999999998,3.2800000000002,40197.02,"[710, 1024492, 1025145]"
314,193.97999999999996,-27.459999999999866,40126.934,"[1151455, 2398747]"
315,174.89999999999998,31.90000000000026,40082.156,"[2876, 90981, 1024930, 1024968, 1043127]"
316,317.99999999999994,-64.55999999999995,39969.195,"[1261305, 2595443]"
317,24.379999999999995,-7.319999999999823,39936.598,"[1150969, 2074442]"
318,46.63999999999999,-0.959999999999809,39842.33,"[1151370, 2115425]"
319,200.33999999999997,-21.099999999999852,39830.66,"[1150848, 2421412]"
320,109.17999999999998,57.340000000000316,39810.707,[1025708]
321,208.81999999999996,-7.319999999999823,39810.707,[1151402]
322,304.21999999999997,-16.859999999999843,39810.707,[1151835]
323,200.33999999999997,-20.03999999999985,39810.707,[1150848]
324,160.05999999999997,-32.75999999999988,39810.707,[1151671]
325,154.75999999999996,-26.399999999999864,39810.707,[1151108]
326,232.13999999999996,-3.0799999999998136,39810.707,[1151205]
327,330.71999999999997,-18.979999999999848,39810.707,[1150946]
328,85.85999999999999,-30.639999999999873,39810.707,[1151928]
329,217.29999999999995,-38.05999999999989,39810.707,[1330221]
330,85.85999999999999,-29.57999999999987,39810.707,[1151928]
331,160.05999999999997,-33.81999999999988,39810.707,[1151671]
332,201.39999999999998,-12.619999999999834,39810.707,[1151818]
333,317.99999999999994,-63.49999999999994,39810.707,[1261305]
334,188.67999999999998,25.540000000000248,39810.707,[196]
335,62.53999999999999,-45.479999999999905,39810.707,[1261292]
336,192.91999999999996,-29.57999999999987,39810.707,[1261200]
337,173.83999999999997,70.06000000000034,39810.707,[315]
338,162.17999999999998,-25.33999999999986,39810.707,[1261348]
339,226.83999999999997,56.280000000000314,39810.707,[210]
340,240.61999999999995,13.880000000000223,39810.707,[1026149]
341,180.19999999999996,-0.959999999999809,39810.707,[1261124]
342,341.31999999999994,-20.03999999999985,39810.707,[1152308]
343,188.67999999999998,-40.17999999999989,39810.707,[1152024]
344,144.15999999999997,-12.619999999999834,39566.062,"[1152597, 1153527]"
345,185.49999999999997,6.460000000000207,38646.402,"[83358, 83376, 84892, 87775, 87782, 87783, 87791, 88769, 92292, 1024590, 1024719, 1025833, 1032587, 1042527, 2368419, 12599586]"
346,135.67999999999998,22.36000000000024,38560.664,"[84538, 1027116, 1027265, 1041964, 2192473]"
347,82.67999999999999,-16.859999999999843,38281.15,"[1152028, 1170280, 1329138]"
348,234.25999999999996,11.760000000000218,38275.93,"[88222, 1024669, 1025246, 1025729, 1032363]"
349,225.77999999999997,-13.679999999999836,37866.61,"[1151916, 1153445, 1326649]"
350,82.67999999999999,-8.379999999999825,36950.875,"[1151904, 1329137, 22193795]"
351,124.01999999999998,21.30000000000024,36919.03,"[851, 83017, 1024982, 2164391]"
352,281.96,-63.49999999999994,36077.566,"[1152857, 1153607, 1324823, 1349647, 1349662]"
353,177.01999999999998,-10.49999999999983,35801.56,"[1150952, 1329757]"
354,349.79999999999995,7.520000000000209,35525.082,"[3177, 43925, 84585, 1026423, 1027346, 2650688]"
355,348.73999999999995,4.340000000000202,35118.867,"[290, 840]"
356,325.41999999999996,-26.399999999999864,35118.867,"[1152379, 1330793]"
357,220.47999999999996,0.10000000000019327,34874.703,"[84290, 1150914, 1210626, 1261215, 1330246, 2488977, 2489070, 2493870]"
358,62.53999999999999,-32.75999999999988,34785.055,"[1261100, 1261346]"
359,195.03999999999996,-13.679999999999836,34364.33,"[1151611, 1152121, 1326644, 1326647, 1329960, 13226232]"
360,248.03999999999996,20.240000000000236,34198.66,"[332, 4490, 1043368, 16342959]"
361,198.21999999999997,36.14000000000027,34183.06,"[218, 91098, 1026256, 2412046, 2412050]"
362,179.13999999999996,-38.05999999999989,34134.664,"[1151282, 1155585]"
363,84.79999999999998,-17.919999999999845,34016.15,"[1154396, 1264255, 1264796]"
364,170.65999999999997,54.16000000000031,33756.113,"[83212, 1024902, 1042280, 1068466, 2307767]"
365,158.99999999999997,-25.33999999999986,33618.04,"[1329620, 2014759]"
366,45.57999999999999,-11.559999999999832,33460.258,"[1152300, 1158570, 2114625]"
367,344.49999999999994,-33.81999999999988,33154.176,"[1150928, 1327658, 1327659, 1330933]"
368,216.23999999999995,-16.859999999999843,33141.74,"[1151381, 1152684, 1326597, 1330215]"
369,196.09999999999997,-11.559999999999832,32856.42,"[1168568, 1261218, 1329974, 2402880, 2406185]"
370,185.49999999999997,17.06000000000023,32616.426,"[251, 87788, 1024546, 1042534, 1044129, 2014453]"
371,234.25999999999996,59.46000000000032,32541.883,"[88220, 1024831]"
372,337.0799999999999,16.000000000000227,32541.883,"[88573, 1024775]"
373,193.97999999999996,63.70000000000033,32541.883,"[87935, 1026474]"
374,80.55999999999999,-11.559999999999832,32507.945,"[1156554, 1261189, 1326669, 1329120]"
375,217.29999999999995,3.2800000000002,32501.795,"[770, 88125, 88126, 89488, 1024536, 1035036, 1044240, 1063944, 1069353, 2481739, 2484295, 2484370]"
376,195.03999999999996,-15.79999999999984,32379.627,"[1152718, 1263311, 13231657]"
377,69.96,-2.0199999999998113,32253.734,"[1151378, 1329045]"
378,143.09999999999997,-14.739999999999839,32253.734,"[1261349, 1324556]"
379,211.99999999999997,55.22000000000031,32106.94,"[4450, 85771, 1024559, 1032089, 1043706, 1044229, 2464899, 2464908, 2464947]"
380,354.03999999999996,2.220000000000198,32020.885,"[4633, 1025490]"
381,218.35999999999996,49.9200000000003,31946.97,"[265, 89576, 2485827, 2485837]"
382,52.99999999999999,-30.639999999999873,31939.006,"[1171249, 1261318]"
383,333.8999999999999,-21.099999999999852,31905.59,"[1151475, 1330866, 2620943]"
384,175.95999999999998,-6.25999999999982,31875.986,"[1151132, 2325668, 2332438, 2332498]"
385,52.99999999999999,-31.699999999999875,31842.256,"[1261318, 1328930, 2124041]"
386,193.97999999999996,28.720000000000255,31802.21,"[382, 2397244, 22307762]"
387,58.29999999999999,-35.939999999999884,31742.73,"[1261231, 2129356, 6096326]"
388,208.81999999999996,-5.199999999999818,31722.777,"[1152951, 2456070]"
389,332.84,-35.939999999999884,31705.826,"[1151962, 1330854, 2616220]"
390,332.84,-46.53999999999991,31697.85,"[1151461, 1330851]"
391,204.57999999999996,-26.399999999999864,31662.588,"[1151117, 2439519]"
392,227.89999999999998,0.10000000000019327,31662.588,"[1024647, 1324797]"
393,64.66,-31.699999999999875,31654.4,"[1152309, 2133869]"
394,349.79999999999995,-8.379999999999825,31622.777,[1261137]
395,202.45999999999998,-34.87999999999988,31622.777,[1150987]
396,74.19999999999999,1.1600000000001955,31622.777,[1027547]
397,151.57999999999998,58.40000000000032,31622.777,[1025793]
398,268.17999999999995,24.480000000000246,31622.777,[1025296]
399,178.07999999999998,60.52000000000032,31622.777,[1024473]
400,108.11999999999998,72.18000000000035,31622.777,[1025079]
401,39.21999999999999,-6.25999999999982,31622.777,[1261246]
402,336.0199999999999,-16.859999999999843,31622.777,[1152191]
403,287.25999999999993,-56.07999999999993,31622.777,[1154040]
404,202.45999999999998,-33.81999999999988,31622.777,[1330074]
405,41.339999999999996,-30.639999999999873,31622.777,[1261093]
406,31.799999999999994,10.700000000000216,31622.777,[1024495]
407,143.09999999999997,-21.099999999999852,31622.777,[1151364]
408,164.29999999999998,57.340000000000316,31622.777,[473]
409,291.49999999999994,-55.019999999999925,31622.777,[1150990]
410,204.57999999999996,-25.33999999999986,31622.777,[1151117]
411,217.29999999999995,35.08000000000027,31622.777,[1024947]
412,204.57999999999996,-8.379999999999825,31622.777,[1152307]
413,204.57999999999996,-33.81999999999988,31622.777,[1330100]
414,303.15999999999997,-36.999999999999886,31622.777,[1152576]
415,286.19999999999993,63.70000000000033,31622.777,[1026551]
416,31.799999999999994,7.520000000000209,31622.777,[1025372]
417,188.67999999999998,11.760000000000218,31575.492,"[240, 308, 378, 68306, 87846, 1024496, 1024711, 1044147, 2376751]"
418,64.66,-14.739999999999839,31460.064,"[1154000, 1262897, 1324461]"
419,8.479999999999999,-31.699999999999875,31436.385,"[1151233, 1153071, 1326109]"
420,184.43999999999997,-9.439999999999827,31428.441,"[1151471, 1329836]"
421,184.43999999999997,-10.49999999999983,31428.441,"[1151471, 1329836]"
422,64.66,-13.679999999999836,31428.441,"[1154000, 1262897]"
423,55.11999999999999,-34.87999999999988,31400.547,"[1150907, 1162454, 1261700, 1335240, 2126778]"
424,186.55999999999997,7.520000000000209,31290.508,"[602, 1234, 87790, 91992, 1024429, 1031389, 1035862, 1044134, 2372063, 2376704]"
425,207.75999999999996,40.38000000000028,31052.535,"[88926, 89275, 1024665, 1038644, 1043636, 2447073, 2447076, 2449200]"
426,69.96,-5.199999999999818,30950.062,"[1151870, 1154164, 1329039]"
427,68.89999999999999,-5.199999999999818,30950.062,"[1151870, 1154164, 1329039]"
428,177.01999999999998,26.60000000000025,30922.707,"[346, 2147, 87633, 90568, 1025926, 2337304]"
429,186.55999999999997,-8.379999999999825,30583.59,"[1151965, 1174263, 1329853]"
430,333.8999999999999,-45.479999999999905,30170.553,"[1261238, 1261534, 2621849]"
431,163.23999999999998,10.700000000000216,30130.742,"[560, 1069613]"
432,163.23999999999998,9.640000000000214,30130.742,"[560, 1069613]"
433,207.75999999999996,59.46000000000032,29952.633,"[831, 1068824]"
434,146.27999999999997,-10.49999999999983,29424.482,"[1151719, 1156932, 1324564]"
435,343.43999999999994,-39.11999999999989,28790.246,"[1152896, 1261120, 1264134, 1265198]"
436,186.55999999999997,11.760000000000218,28772.59,"[7, 19, 1193, 4390, 83418, 83426, 1024484, 1025812, 1027665, 1030322, 1033450, 1044136, 1044139, 2368839, 2374106, 2374117, 2374137, 2374158, 2374159, 2374252]"
437,129.32,28.720000000000255,28568.07,"[578, 87209, 1025031, 2177783]"
438,185.49999999999997,16.000000000000227,28483.846,"[384, 2235, 89974, 89975, 89977, 105464, 1024430, 1044131]"
439,349.79999999999995,-42.2999999999999,28449.027,"[1150948, 1261221, 1330957, 2651956, 22420464]"
440,210.93999999999997,-6.25999999999982,28438.176,"[1151054, 1151831]"
441,288.31999999999994,-57.13999999999993,28257.467,"[1151467, 1158374, 1327475]"
442,193.97999999999996,58.40000000000032,28245.205,"[1024756, 1032463, 1042617, 2394322]"
443,55.11999999999999,-17.919999999999845,28141.498,"[1151338, 1152452, 1154669, 1159203, 1168755]"
444,329.65999999999997,-43.3599999999999,28126.783,"[1151649, 1153256, 1330823]"
445,196.09999999999997,-29.57999999999987,28054.113,"[1154485, 1261477, 1263096, 1277940, 2400104, 2406499, 2406508, 13283188]"
446,136.73999999999998,25.540000000000248,28011.086,"[87259, 87260, 91039, 1026120, 1030826, 1034695, 1069096, 2195463]"
447,190.79999999999998,-10.49999999999983,27630.756,"[1151967, 1261588]"
448,58.29999999999999,-20.03999999999985,27114.13,"[1162231, 1261222]"
449,184.43999999999997,4.340000000000202,26703.44,"[4379, 83344, 88767, 1025091, 1042510, 2362694, 2362695, 2368236, 2368253]"
450,64.66,3.2800000000002,26636.027,"[86919, 1025337, 1032837, 1069473]"
451,208.81999999999996,5.400000000000205,26608.602,"[284, 582, 1734, 2161, 84877, 84882, 90928, 1024435, 2450882, 2451014, 2456422, 2456486]"
452,183.37999999999997,6.460000000000207,26470.639,"[83317, 1024758, 1042492, 2360242, 2362911, 2362921, 2362947, 2362962]"
453,52.99999999999999,-34.87999999999988,26440.89,"[1151099, 1263387, 1328934]"
454,221.53999999999996,-18.979999999999848,26435.098,"[1151157, 1265024, 1330261]"
455,170.65999999999997,39.32000000000028,26270.445,"[87538, 87549, 89888, 1025063, 1043626]"
456,233.19999999999996,14.940000000000225,26236.021,"[437, 766, 940, 88211]"
457,191.85999999999996,-6.25999999999982,26164.387,"[1150795, 1168529, 1263894]"
458,195.03999999999996,-30.639999999999873,26118.87,"[1152711, 1170081]"
459,150.51999999999998,55.22000000000031,26001.016,"[222, 2836, 1032560]"
460,158.99999999999997,37.20000000000027,25993.57,"[87435, 89860, 1024543, 1042162]"
461,40.279999999999994,35.08000000000027,25749.826,"[1025385, 1043899]"
462,168.53999999999996,48.8600000000003,25745.95,"[85674, 1024565, 2302410]"
463,115.53999999999998,39.32000000000028,25699.49,"[477, 82987, 2148972]"
464,54.05999999999999,-25.33999999999986,25593.588,"[1150849, 1171251, 2125981]"
465,199.27999999999997,-14.739999999999839,25538.8,"[1153843, 1155887, 1159501, 1170318, 1261341]"
466,149.45999999999998,-28.519999999999868,25522.36,"[1151503, 1154327, 1261963, 1264879]"
467,178.07999999999998,35.08000000000027,25516.977,"[1027168, 2336921]"
468,86.91999999999999,-16.859999999999843,25485.217,"[1261225, 1324508, 7361384]"
469,187.61999999999998,14.940000000000225,25434.408,"[199, 34969, 84462, 87829, 91060, 92732, 1024901, 1033524, 2377419, 2377425]"
470,336.0199999999999,-33.81999999999988,25318.395,"[1261444, 2625543]"
471,354.03999999999996,0.10000000000019327,25298.303,"[488, 2660180, 2660192]"
472,11.659999999999998,-31.699999999999875,25297.965,"[1151080, 1326171, 1328678, 2046849, 2046916]"
473,216.23999999999995,32.960000000000264,25297.312,"[1025470, 2477220, 22338830]"
474,170.65999999999997,40.38000000000028,25283.799,"[1025063, 2307366, 2307943, 22266267]"
475,222.59999999999997,58.40000000000032,25277.36,"[457, 2497402]"
476,139.92,-11.559999999999832,25244.762,"[1150869, 2205657]"
477,357.21999999999997,-30.639999999999873,25234.719,"[1151236, 1327879, 2664727]"
478,208.81999999999996,46.74000000000029,25201.918,"[89480, 1024552, 2455585]"
479,45.57999999999999,-12.619999999999834,25181.965,"[1152300, 1326654]"
480,126.13999999999999,73.24000000000035,25181.965,"[490, 9216492]"
481,344.49999999999994,-0.959999999999809,25168.988,"[1151825, 1331098]"
482,310.5799999999999,-52.89999999999992,25158.68,"[1151724, 19117881]"
483,228.95999999999995,-14.739999999999839,25158.68,"[1261176, 15333179]"
484,256.52,43.56000000000029,25134.719,"[83712, 85882]"
485,184.43999999999997,-39.11999999999989,25118.87,[1152887]
486,211.99999999999997,-32.75999999999988,25118.87,[1155004]
487,149.45999999999998,-23.219999999999857,25118.87,[1151187]
488,327.53999999999996,-34.87999999999988,25118.87,[1151159]
489,350.85999999999996,7.520000000000209,25118.87,[1026423]
490,256.52,42.500000000000284,25118.87,[83712]
491,197.15999999999997,62.64000000000033,25118.87,[1026075]
492,199.27999999999997,57.340000000000316,25118.87,[1027275]
493,320.11999999999995,-8.379999999999825,25118.87,[1151555]
494,164.29999999999998,8.580000000000211,25118.87,[1026374]
495,261.81999999999994,13.880000000000223,25118.87,[1026279]
496,162.17999999999998,-10.49999999999983,25118.87,[1152123]
497,184.43999999999997,71.12000000000035,25118.87,[1024816]
498,208.81999999999996,47.800000000000296,25118.87,[1024552]
499,38.16,34.020000000000266,25118.87,[1025082]
500,158.99999999999997,22.36000000000024,25118.87,[321]
501,43.459999999999994,12.82000000000022,25118.87,[618]
502,49.81999999999999,-2.0199999999998113,25118.87,[1151695]
503,137.79999999999998,-14.739999999999839,25118.87,[1261229]
504,220.47999999999996,-32.75999999999988,25118.87,[1152111]
505,290.43999999999994,61.580000000000325,25118.87,[1024792]
506,86.91999999999999,-22.159999999999854,25118.87,[1151629]
507,227.89999999999998,-14.739999999999839,25118.87,[1261176]
508,222.59999999999997,59.46000000000032,25118.87,[457]
509,308.4599999999999,-31.699999999999875,25118.87,[1261152]
510,85.85999999999999,-28.519999999999868,25118.87,[1154528]
511,38.16,-39.11999999999989,25118.87,[1261144]
512,162.17999999999998,-9.439999999999827,25118.87,[1152123]
