recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
36755245,65.475479,-55.741858,0.233,0.239,20132348,5,24,0.728,0.045,12.257,0.028,12.984,0.035,12.570,0.050,12.070,0.013,11.890,0.005
36755246,65.496953,-55.721258,0.568,0.823,20162425,3,10,1.132,0.098,16.062,0.008,17.194,0.098,16.565,0.083,15.647,0.049,15.354,0.064
36755249,65.601123,-55.770730,0.671,0.568,20162425,3,15,0.536,0.091,14.937,0.073,15.473,0.053,15.111,0.014,14.790,0.020,14.659,0.033
36755250,65.608523,-55.752807,1.003,0.466,20132348,2,9,0.978,0.259,16.533,0.078,17.511,0.247,17.116,0.016,15.970,0.030,15.495,0.000
36755251,65.614605,-55.717833,0.189,0.211,20162425,3,15,1.220,0.017,13.711,0.011,14.931,0.013,14.351,0.020,13.220,0.020,12.801,0.023
36755252,65.627277,-55.678977,0.188,0.171,20162425,3,15,0.721,0.035,14.069,0.031,14.789,0.017,14.378,0.012,13.866,0.021,13.689,0.024
36755253,65.632221,-55.673166,0.266,0.140,20162425,3,15,0.403,0.034,14.072,0.028,14.475,0.020,14.200,0.028,13.999,0.009,13.929,0.021
36755254,65.558669,-55.677184,0.307,0.323,20162425,3,15,0.548,0.026,14.683,0.023,15.231,0.013,14.886,0.024,14.537,0.045,14.439,0.016
36755255,65.443653,-55.687129,0.897,0.390,20162425,3,13,0.891,0.026,15.295,0.026,16.185,0.000,15.735,0.052,15.059,0.046,14.843,0.022
36755256,65.474290,-55.678500,0.546,0.724,20162425,3,12,0.617,0.027,15.731,0.017,16.347,0.021,16.042,0.122,15.595,0.029,15.607,0.034
36755257,65.477233,-55.690950,0.506,0.233,20132348,2,10,0.599,0.068,15.321,0.051,15.919,0.045,15.581,0.046,15.186,0.050,15.059,0.054
36755258,65.563459,-55.664966,0.444,0.757,20132348,2,10,0.761,0.036,15.724,0.034,16.485,0.014,16.011,0.040,15.594,0.036,15.385,0.064
36755259,65.554618,-55.617687,0.339,0.599,20132348,4,16,0.729,0.040,14.291,0.033,15.020,0.022,14.636,0.011,14.105,0.017,13.940,0.040
36755260,65.344562,-55.738935,0.810,0.457,20162425,3,15,0.673,0.103,14.848,0.030,15.521,0.098,15.082,0.033,14.699,0.018,14.535,0.031
36755261,65.318571,-55.731529,1.188,1.146,20132348,2,5,0.593,0.082,16.365,0.000,16.958,0.082,16.520,0.000,16.020,0.000,15.860,0.000
36755262,65.410281,-55.685234,0.601,0.552,20162425,3,15,0.552,0.054,15.114,0.009,15.665,0.053,15.356,0.026,15.006,0.038,14.873,0.110
36755263,65.270626,-55.726071,0.492,0.269,20132348,5,21,0.691,0.022,13.816,0.019,14.507,0.011,14.115,0.031,13.665,0.016,13.520,0.016
36755264,65.199784,-55.669994,0.541,0.683,20132348,2,10,0.409,0.057,15.945,0.053,16.355,0.021,16.093,0.037,15.895,0.000,15.854,0.033
36755265,65.216069,-55.658990,0.604,0.701,20162425,3,12,0.597,0.021,15.294,0.012,15.891,0.017,15.568,0.040,15.167,0.006,15.193,0.072
36755266,65.223901,-55.649771,0.478,0.456,20162425,3,9,1.468,0.106,15.716,0.000,17.184,0.106,16.560,0.027,15.231,0.006,14.737,0.062
36755267,65.266097,-55.648989,0.636,0.788,20162425,3,12,1.003,0.084,15.651,0.053,16.654,0.066,16.144,0.091,15.347,0.050,15.026,0.020
36755268,65.274636,-55.632054,1.007,0.496,20132348,2,7,1.011,0.097,16.206,0.000,17.216,0.097,16.750,0.099,15.876,0.052,15.545,0.000
36755269,65.432237,-55.652168,0.344,0.435,20132348,5,24,0.682,0.037,12.785,0.011,13.468,0.035,13.072,0.014,12.609,0.008,12.449,0.019
36755270,65.440419,-55.620830,0.707,1.193,20132348,2,9,1.048,0.037,16.102,0.016,17.150,0.034,16.617,0.041,15.824,0.016,15.313,0.000
36755271,65.391584,-55.599744,0.729,0.625,20162425,3,13,1.062,0.109,15.474,0.034,16.536,0.103,15.987,0.051,15.108,0.009,14.889,0.077
36755272,65.404318,-55.563837,0.386,0.360,20162425,3,15,0.758,0.091,14.701,0.019,15.460,0.090,15.022,0.040,14.574,0.031,14.354,0.022
36755273,65.351667,-55.616797,0.977,0.699,20162425,2,6,0.853,0.076,16.201,0.000,17.054,0.076,16.664,0.000,15.896,0.000,15.691,0.075
36755274,65.344087,-55.590982,0.094,0.192,20132348,5,25,0.955,0.031,11.842,0.014,12.798,0.027,12.279,0.023,11.577,0.014,11.295,0.014
36755275,65.349345,-55.567216,0.127,0.144,20162425,3,15,0.886,0.014,13.830,0.005,14.716,0.014,14.234,0.034,13.542,0.035,13.315,0.017
36755276,65.375249,-55.522226,0.430,0.258,20132348,5,23,0.670,0.045,13.476,0.025,14.146,0.038,13.742,0.012,13.291,0.014,13.123,0.027
36755277,65.622448,-55.591862,0.465,0.465,20132348,4,17,0.595,0.036,14.681,0.027,15.275,0.024,14.918,0.011,14.513,0.035,14.379,0.071
36755278,65.642086,-55.624957,0.412,0.502,20162425,3,15,0.846,0.060,15.135,0.045,15.981,0.040,15.512,0.020,14.873,0.020,14.625,0.066
36755279,65.702981,-55.593159,0.164,0.207,20162425,3,15,0.638,0.063,13.827,0.036,14.465,0.052,14.085,0.023,13.665,0.032,13.481,0.031
36755280,65.641646,-55.571775,0.446,0.602,20132348,5,22,0.409,0.023,13.686,0.011,14.095,0.020,13.840,0.035,13.599,0.024,13.479,0.024
36755281,65.649011,-55.559906,0.203,0.135,20162425,3,15,0.576,0.045,14.181,0.044,14.757,0.009,14.404,0.016,14.056,0.015,13.930,0.017
36755282,65.666821,-55.563456,0.149,0.128,20162425,3,15,0.439,0.024,13.492,0.019,13.930,0.015,13.640,0.016,13.410,0.006,13.312,0.026
36755283,65.568820,-55.609165,0.230,0.198,20132348,4,18,0.730,0.029,13.210,0.019,13.940,0.022,13.509,0.020,13.028,0.012,12.899,0.017
36755284,65.593781,-55.586816,0.435,0.492,20162425,3,13,1.216,0.023,15.622,0.012,16.838,0.019,16.201,0.027,15.153,0.024,14.709,0.040
36755285,65.604327,-55.542399,0.609,0.758,20162425,3,15,0.737,0.050,15.562,0.046,16.299,0.019,15.917,0.050,15.334,0.063,15.180,0.019
36755286,65.605513,-55.531358,0.385,0.222,20162425,3,15,0.389,0.224,14.537,0.132,14.926,0.181,14.683,0.180,14.474,0.150,14.395,0.148
36755287,65.622824,-55.547802,0.410,0.340,20162425,3,15,0.588,0.030,14.479,0.025,15.067,0.017,14.711,0.006,14.360,0.014,14.201,0.000
36755288,65.626026,-55.556922,0.209,0.378,20132348,5,22,0.694,0.031,13.065,0.019,13.759,0.025,13.344,0.025,12.913,0.014,12.725,0.013
36755289,65.588111,-55.509727,0.469,0.799,20132348,5,19,0.475,0.377,14.203,0.277,14.678,0.255,14.354,0.204,14.118,0.245,14.015,0.211
36755291,65.694314,-55.495692,0.130,0.190,20132348,5,24,0.614,0.046,12.258,0.033,12.873,0.031,12.511,0.014,12.124,0.020,11.987,0.011
36755292,65.698507,-55.521227,0.438,0.243,20132348,5,24,0.870,0.025,13.014,0.020,13.884,0.014,13.402,0.017,12.747,0.020,12.497,0.006
36755294,65.761449,-55.472177,0.898,1.395,20132348,2,7,0.761,0.032,16.342,0.031,17.103,0.008,16.709,0.000,16.043,0.000,16.009,0.000
36755295,65.695489,-55.472559,0.175,0.432,20162425,3,26,0.690,0.075,14.495,0.032,15.185,0.068,14.780,0.068,14.341,0.017,14.198,0.014
36755296,65.690774,-55.458973,0.806,0.827,20162425,3,15,0.981,0.082,15.113,0.013,16.094,0.081,15.619,0.053,14.769,0.010,14.509,0.047
36755298,65.661687,-55.432362,0.161,0.432,20132348,4,17,0.478,0.043,13.347,0.023,13.825,0.036,13.515,0.029,13.226,0.016,13.141,0.036
36755299,65.484499,-55.546275,0.730,0.695,20162425,3,15,0.617,0.070,15.555,0.050,16.172,0.049,15.844,0.029,15.443,0.039,15.275,0.066
36755300,65.450131,-55.558486,0.265,0.213,20162425,3,15,0.842,0.051,14.224,0.043,15.066,0.027,14.599,0.020,14.002,0.014,13.801,0.035
36755301,65.470915,-55.506713,0.879,1.041,20132348,2,9,0.723,0.028,16.144,0.000,16.868,0.028,16.476,0.008,16.051,0.019,15.872,0.000
36755302,65.504717,-55.473361,0.578,0.376,20162425,3,13,1.294,0.091,15.264,0.063,16.558,0.065,15.961,0.009,14.695,0.014,14.126,0.021
36755303,65.395261,-55.489775,0.262,0.378,20132348,5,25,0.751,0.026,13.106,0.010,13.857,0.024,13.438,0.030,12.908,0.011,12.722,0.011
36755304,65.375217,-55.501498,0.512,0.534,20162425,3,14,0.596,0.108,15.395,0.065,15.990,0.087,15.591,0.049,15.271,0.011,15.101,0.022
36755305,65.405284,-55.459403,0.560,0.787,20162425,3,11,0.865,0.077,15.582,0.065,16.447,0.041,16.013,0.118,15.373,0.019,15.199,0.000
36755306,65.433579,-55.442437,0.262,0.265,20132348,5,24,0.558,0.038,13.110,0.029,13.668,0.025,13.323,0.025,12.984,0.026,12.863,0.021
36755307,65.498454,-55.452868,0.174,0.371,20132348,5,21,0.698,0.026,13.267,0.022,13.965,0.014,13.545,0.028,13.097,0.019,12.941,0.023
36755308,65.556867,-55.356144,0.558,0.246,20162425,3,9,1.547,0.000,16.088,0.000,17.635,0.000,16.808,0.000,15.446,0.010,14.366,0.051
36755309,65.450613,-55.407401,0.450,0.259,20162425,3,12,0.847,0.038,15.490,0.000,16.337,0.038,15.858,0.009,15.201,0.022,15.014,0.010
36755310,65.474807,-55.408144,0.189,0.128,20162425,3,15,0.645,0.049,13.455,0.020,14.101,0.044,13.723,0.032,13.297,0.028,13.178,0.035
36755312,65.410361,-55.371453,0.355,0.393,20162425,3,15,0.873,0.042,14.719,0.036,15.592,0.022,15.102,0.046,14.449,0.017,14.203,0.059
36755313,65.503805,-55.368748,0.477,0.374,20162425,3,13,1.062,0.064,15.300,0.031,16.362,0.056,15.776,0.030,14.889,0.016,14.602,0.044
36755314,65.494350,-55.348606,0.902,0.495,20132348,2,10,0.941,0.126,16.196,0.071,17.137,0.105,16.650,0.092,15.714,0.088,15.326,0.067
36755315,65.528377,-55.362175,0.355,0.259,20132348,5,24,0.979,0.036,13.074,0.035,14.052,0.011,13.525,0.017,12.766,0.020,12.460,0.014
36755316,65.437287,-55.347913,0.455,0.362,20162425,3,12,0.701,0.038,15.300,0.013,16.001,0.036,15.586,0.010,15.156,0.019,14.915,0.032
36755317,65.490056,-55.321321,0.427,0.531,20132348,2,7,0.508,0.074,16.078,0.036,16.585,0.065,16.251,0.000,15.918,0.000,15.864,0.000
36755318,65.202903,-55.650233,0.142,0.073,20132348,5,25,0.881,0.031,10.727,0.015,11.608,0.027,11.141,0.017,10.513,0.032,10.260,0.011
36755320,65.223723,-55.626526,0.868,0.906,20162425,3,9,0.873,0.000,16.077,0.000,16.950,0.000,16.525,0.151,15.769,0.055,15.372,0.000
36755321,65.218449,-55.577859,0.561,0.540,20132348,2,9,0.741,0.058,15.018,0.046,15.759,0.036,15.353,0.014,14.834,0.017,14.738,0.000
36755322,65.228457,-55.581200,0.124,0.129,20132348,5,25,0.676,0.032,12.077,0.020,12.753,0.025,12.349,0.026,11.903,0.012,11.778,0.016
36755324,65.111643,-55.576688,0.411,0.355,20132348,5,24,0.793,0.030,13.123,0.011,13.916,0.028,13.473,0.019,12.916,0.013,12.685,0.020
36755325,65.049213,-55.574550,0.841,0.335,20132348,2,10,0.619,0.041,15.473,0.033,16.092,0.023,15.715,0.010,15.330,0.006,15.234,0.117
36755326,65.123198,-55.557280,0.358,0.405,20132348,5,19,0.336,0.038,13.850,0.029,14.186,0.025,13.948,0.024,13.824,0.011,13.803,0.019
36755327,65.091548,-55.534438,0.744,0.679,20162425,3,14,0.517,0.080,15.715,0.048,16.231,0.064,15.902,0.029,15.605,0.026,15.578,0.191
36755329,65.205850,-55.499159,0.122,0.179,20162425,3,15,0.438,0.021,13.846,0.016,14.284,0.013,14.000,0.021,13.764,0.016,13.718,0.035
36755330,65.275659,-55.488971,0.320,0.382,20162425,3,15,1.127,0.045,15.142,0.019,16.268,0.041,15.735,0.011,14.692,0.029,14.299,0.035
36755331,65.288955,-55.472644,0.634,0.821,20132348,2,8,0.687,0.131,15.980,0.042,16.667,0.124,16.274,0.000,15.722,0.000,15.693,0.064
36755332,65.293219,-55.491858,0.649,0.339,20162425,3,14,0.683,0.097,15.452,0.083,16.135,0.051,15.738,0.029,15.281,0.009,15.104,0.090
36755333,65.244396,-55.451870,0.653,0.525,20162425,3,15,0.571,0.044,15.330,0.036,15.901,0.025,15.591,0.014,15.224,0.041,15.045,0.017
36755334,65.142432,-55.516048,0.213,0.127,20162425,3,15,0.722,0.041,13.935,0.008,14.657,0.040,14.231,0.012,13.757,0.010,13.602,0.018
36755335,65.153267,-55.521416,0.712,0.740,20162425,3,14,0.636,0.072,15.589,0.046,16.225,0.056,15.800,0.011,15.345,0.059,15.187,0.185
36755336,65.205387,-55.433213,0.263,0.388,20162425,3,15,1.071,0.031,14.375,0.031,15.446,0.000,14.901,0.026,13.983,0.010,13.674,0.009
36755337,65.006616,-55.576242,0.620,0.934,20162425,3,8,1.110,0.000,16.117,0.000,17.227,0.000,16.657,0.023,15.506,0.046,15.094,0.038
36755338,65.012091,-55.531790,0.833,0.494,20162425,3,15,0.547,0.051,15.176,0.036,15.723,0.036,15.398,0.036,15.000,0.025,14.956,0.073
36755339,64.959781,-55.555749,0.669,0.317,20132348,4,17,0.555,0.037,13.923,0.031,14.478,0.020,14.149,0.014,13.792,0.014,13.659,0.020
36755340,64.985383,-55.506577,0.199,0.348,20132348,5,24,0.531,0.034,12.196,0.027,12.726,0.020,12.395,0.019,12.074,0.010,11.969,0.023
36755341,65.019313,-55.516181,0.159,0.080,20132348,5,25,0.814,0.022,11.199,0.017,12.013,0.014,11.554,0.028,10.991,0.017,10.827,0.022
36755342,65.033707,-55.489460,0.869,0.718,20162425,3,12,0.702,0.028,15.991,0.025,16.693,0.011,16.278,0.030,15.855,0.083,15.667,0.048
36755343,64.889489,-55.441309,0.330,0.340,20162425,3,15,0.573,0.030,14.559,0.019,15.132,0.023,14.773,0.012,14.402,0.023,14.315,0.051
36755344,64.890053,-55.420112,0.709,0.352,20162425,3,15,1.283,0.058,14.397,0.039,15.680,0.043,15.065,0.046,13.821,0.013,13.226,0.033
36755345,64.914363,-55.462911,0.896,0.716,20162425,3,13,0.717,0.069,15.739,0.042,16.456,0.055,16.016,0.017,15.634,0.063,15.509,0.129
36755346,64.911397,-55.411346,0.711,0.471,20162425,3,13,1.430,0.199,15.716,0.094,17.146,0.176,16.505,0.063,15.141,0.036,14.530,0.017
36755348,65.094976,-55.426172,0.649,0.763,20162425,3,15,0.691,0.057,15.693,0.044,16.385,0.036,15.974,0.021,15.558,0.056,15.426,0.050
36755349,65.092850,-55.383873,0.201,0.304,20132348,4,19,0.540,0.027,13.621,0.023,14.161,0.014,13.831,0.033,13.530,0.016,13.448,0.031
36755350,65.015208,-55.393128,0.677,0.353,20132348,4,19,0.680,0.034,13.872,0.032,14.552,0.013,14.169,0.014,13.715,0.011,13.591,0.039
36755351,65.033902,-55.364686,0.794,0.357,20162425,3,15,0.508,0.104,15.209,0.102,15.717,0.017,15.350,0.006,15.039,0.017,14.882,0.073
36755352,64.978644,-55.319146,0.473,0.261,20162425,3,15,0.722,0.061,14.973,0.044,15.695,0.042,15.246,0.011,14.722,0.023,14.575,0.034
36755353,65.344725,-55.399110,0.414,0.500,20132348,4,17,0.597,0.050,14.415,0.042,15.012,0.026,14.674,0.057,14.259,0.008,14.144,0.041
36755354,65.245379,-55.404625,0.367,0.240,20132348,5,25,1.064,0.030,12.257,0.014,13.322,0.027,12.735,0.010,11.949,0.026,11.659,0.022
36755355,65.275969,-55.348023,0.564,0.497,20162425,3,14,0.435,0.119,15.752,0.071,16.188,0.095,15.930,0.029,15.612,0.027,15.583,0.075
36755356,65.203763,-55.350764,0.479,0.473,20162425,3,15,0.762,0.088,14.994,0.064,15.755,0.059,15.327,0.018,14.839,0.059,14.632,0.027
36755357,65.343618,-55.366662,0.706,0.537,20162425,3,11,1.055,0.039,15.868,0.000,16.924,0.039,16.407,0.032,15.575,0.036,15.426,0.086
36755358,65.404695,-55.315005,0.255,0.285,20132348,5,24,0.637,0.025,12.831,0.018,13.468,0.017,13.092,0.024,12.676,0.027,12.507,0.024
36755359,65.354156,-55.287412,0.560,0.548,20162425,3,14,0.554,0.027,15.212,0.016,15.766,0.022,15.486,0.072,15.085,0.040,14.911,0.023
36755360,65.323589,-55.311398,0.692,0.147,20162425,3,13,0.905,0.104,14.573,0.090,15.477,0.053,14.990,0.067,14.279,0.030,14.062,0.026
36755361,65.307187,-55.244567,0.364,0.387,20162425,3,15,0.692,0.068,14.663,0.034,15.356,0.058,14.908,0.008,14.494,0.032,14.316,0.023
36755362,65.090776,-55.335936,0.379,0.416,20132348,4,20,0.521,0.044,13.784,0.034,14.305,0.028,13.987,0.017,13.672,0.016,13.560,0.040
36755364,65.084114,-55.302673,0.731,0.565,20162425,3,15,1.021,0.140,15.084,0.051,16.105,0.131,15.538,0.016,14.747,0.044,14.429,0.023
36755366,65.030079,-55.221670,0.300,0.436,20132348,5,19,0.650,0.050,13.803,0.025,14.453,0.043,14.071,0.019,13.633,0.014,13.469,0.026
36755367,65.204172,-55.287099,0.657,0.545,20162425,3,13,1.264,0.015,15.473,0.010,16.737,0.011,16.161,0.080,15.015,0.020,14.605,0.026
36755369,65.232514,-55.189928,0.751,0.323,20162425,3,13,1.429,0.102,15.575,0.039,17.005,0.094,16.308,0.030,14.988,0.025,14.373,0.023
36755370,65.249857,-55.217242,0.962,0.497,20132348,2,7,0.687,0.000,16.472,0.000,17.159,0.000,16.733,0.049,16.312,0.092,16.506,0.000
36755371,65.190289,-55.168919,0.308,0.641,20162425,3,13,1.418,0.079,14.987,0.036,16.405,0.070,15.746,0.028,14.405,0.022,13.796,0.048
36755372,65.211257,-55.172559,0.440,0.384,20162425,3,7,0.454,0.000,16.277,0.000,16.731,0.000,16.435,0.014,16.192,0.059,15.767,0.000
36755373,65.142241,-55.163118,0.693,1.066,20162425,3,9,1.033,0.000,16.056,0.000,17.090,0.000,16.525,0.009,15.794,0.066,15.476,0.000
36755374,65.123571,-55.149182,0.506,0.300,20132348,2,9,0.665,0.073,15.712,0.064,16.377,0.034,15.997,0.023,15.730,0.087,15.459,0.000
36755535,63.614436,-55.889415,0.258,0.214,20162424,5,22,0.559,0.038,14.207,0.027,14.766,0.027,14.459,0.010,14.094,0.037,13.920,0.049
36755566,64.106825,-55.919927,0.503,0.198,20162424,5,22,0.596,0.043,14.463,0.037,15.059,0.020,14.714,0.013,14.320,0.024,14.200,0.041
36755568,64.059361,-55.919054,0.802,0.812,20162424,5,17,0.833,0.047,15.645,0.039,16.478,0.026,16.030,0.032,15.395,0.049,15.217,0.136
36755569,64.106900,-55.900151,0.142,0.239,20132348,7,27,0.776,0.049,12.782,0.042,13.558,0.024,13.148,0.029,12.578,0.028,12.373,0.019
36755577,64.328850,-55.908726,0.493,0.394,20162425,6,27,0.737,0.049,14.776,0.037,15.513,0.031,15.108,0.028,14.579,0.023,14.379,0.022
36755579,64.461461,-55.909967,0.227,0.203,20162425,6,23,0.585,0.041,13.682,0.039,14.267,0.014,13.939,0.020,13.583,0.023,13.466,0.037
36755580,64.512626,-55.854583,0.741,0.885,20162424,4,15,0.962,0.115,16.149,0.099,17.110,0.058,16.721,0.072,15.754,0.072,15.584,0.204
36755581,64.399907,-55.868967,0.952,1.022,20162425,5,21,0.706,0.065,15.851,0.042,16.557,0.050,16.174,0.020,15.757,0.041,15.570,0.018
36755582,64.389610,-55.824943,0.265,0.214,20132348,8,38,0.846,0.032,12.572,0.022,13.418,0.024,12.956,0.027,12.323,0.016,12.108,0.010
36755583,64.222905,-55.918497,0.687,0.869,20162425,6,19,1.106,0.258,15.647,0.035,16.753,0.256,16.305,0.027,15.221,0.028,14.736,0.048
36755584,64.292792,-55.897862,0.155,0.239,20162425,6,31,0.855,0.052,13.936,0.026,14.791,0.046,14.324,0.016,13.709,0.029,13.462,0.013
36755585,64.213720,-55.859832,0.196,0.162,20132348,8,39,0.815,0.035,12.728,0.030,13.543,0.018,13.085,0.011,12.517,0.033,12.316,0.020
36755587,64.126430,-55.888961,0.501,0.646,20162424,5,24,1.265,0.049,15.309,0.030,16.574,0.039,15.969,0.031,14.821,0.039,14.390,0.083
36755588,64.139918,-55.849728,0.306,0.365,20132348,6,33,0.779,0.041,14.157,0.027,14.936,0.030,14.502,0.024,13.953,0.030,13.753,0.037
36755589,64.150358,-55.853716,0.854,0.756,20162424,4,15,0.750,0.124,16.126,0.102,16.876,0.070,16.421,0.036,15.925,0.069,15.658,0.000
36755590,64.210843,-55.834105,0.420,0.470,20162425,6,35,0.794,0.086,14.871,0.053,15.665,0.068,15.233,0.016,14.672,0.029,14.500,0.070
36755591,64.157231,-55.797609,0.298,0.322,20162424,4,20,0.679,0.032,14.493,0.030,15.172,0.013,14.788,0.016,14.303,0.030,14.183,0.011
36755592,64.165885,-55.813563,0.975,0.848,20162424,3,11,1.187,0.118,16.144,0.000,17.331,0.118,16.825,0.048,15.631,0.097,15.122,0.054
36755593,64.187259,-55.802538,0.475,0.868,20162425,5,19,0.906,0.149,15.658,0.117,16.564,0.092,16.044,0.021,15.472,0.050,15.207,0.104
36755594,64.281507,-55.845357,0.327,0.331,20132348,7,37,0.652,0.038,14.381,0.024,15.033,0.029,14.657,0.021,14.231,0.027,14.077,0.027
36755595,64.321280,-55.818749,0.436,0.099,20132348,7,35,0.573,0.035,11.278,0.016,11.851,0.031,11.507,0.032,11.157,0.062,11.038,0.017
36755596,64.245855,-55.818496,0.524,0.727,20162425,4,13,1.431,0.152,15.915,0.037,17.345,0.148,16.782,0.088,15.335,0.068,14.473,0.110
36755597,64.270196,-55.807487,0.413,0.352,20162425,5,25,0.604,0.051,14.826,0.033,15.430,0.040,15.071,0.011,14.662,0.037,14.522,0.079
36755598,64.233018,-55.797190,0.341,0.327,20132348,6,27,1.060,0.037,13.689,0.013,14.749,0.034,14.192,0.028,13.391,0.020,13.031,0.013
36755599,64.218554,-55.772071,0.282,0.207,20162425,5,25,0.519,0.019,13.845,0.007,14.364,0.018,14.048,0.016,13.740,0.031,13.644,0.035
36755614,63.992815,-55.922686,1.017,0.728,20162424,4,11,0.747,0.083,16.287,0.051,17.034,0.066,16.519,0.053,16.297,0.044,15.963,0.000
36755615,64.026517,-55.921770,0.695,0.505,20162424,5,22,0.860,0.048,14.928,0.034,15.788,0.033,15.334,0.028,14.666,0.019,14.444,0.045
36755616,64.039013,-55.878009,0.210,0.145,20132348,7,36,0.951,0.031,11.755,0.028,12.705,0.013,12.186,0.013,11.493,0.024,11.219,0.015
36755618,63.891607,-55.881565,0.475,0.568,20162424,4,14,1.114,0.172,15.910,0.041,17.024,0.167,16.502,0.022,15.462,0.031,15.018,0.036
36755619,63.914444,-55.897549,0.821,0.517,20162424,5,18,0.729,0.113,15.538,0.058,16.267,0.097,15.818,0.022,15.394,0.038,15.294,0.165
36755620,63.904985,-55.861248,0.594,0.584,20162424,5,25,0.955,0.170,15.620,0.063,16.575,0.158,16.094,0.035,15.275,0.078,14.903,0.089
36755621,63.936104,-55.889622,0.208,1.243,20132348,5,26,0.615,0.151,13.671,0.131,14.286,0.076,13.963,0.114,13.455,0.058,13.336,0.054
36755624,63.912511,-55.802885,1.058,0.836,20162424,4,17,0.604,0.080,15.801,0.068,16.404,0.042,16.088,0.023,15.655,0.072,15.375,0.211
36755625,63.786668,-55.921844,0.561,0.728,20162424,5,18,1.540,0.088,15.605,0.010,17.145,0.088,16.395,0.054,15.001,0.016,14.114,0.040
36755626,63.692424,-55.910286,0.496,0.350,20132348,6,26,0.600,0.027,14.222,0.020,14.822,0.018,14.471,0.011,14.126,0.050,13.964,0.024
36755627,63.733973,-55.856748,0.228,0.132,20132348,7,29,0.933,0.048,13.706,0.032,14.639,0.036,14.160,0.041,13.403,0.042,13.078,0.038
36755628,63.774692,-55.867481,0.596,0.723,20162424,5,26,0.934,0.068,15.343,0.056,16.277,0.039,15.789,0.029,15.078,0.068,14.811,0.060
36755629,63.700292,-55.873253,0.667,0.391,20162424,5,26,1.109,0.058,14.903,0.040,16.011,0.043,15.466,0.013,14.463,0.020,14.097,0.024
36755630,63.629396,-55.849752,0.467,0.403,20162424,5,35,0.598,0.056,14.807,0.044,15.405,0.035,15.064,0.022,14.634,0.021,14.489,0.045
36755631,63.712657,-55.831793,0.732,1.082,20162424,5,27,0.454,0.084,15.852,0.065,16.306,0.053,16.037,0.059,15.789,0.078,15.591,0.177
36755633,63.665050,-55.800314,0.452,0.825,20162424,4,17,0.797,0.026,15.844,0.026,16.641,0.000,16.225,0.018,15.644,0.032,15.364,0.104
36755634,63.813296,-55.851299,0.300,0.182,20132348,7,39,0.804,0.033,12.632,0.026,13.436,0.021,12.992,0.016,12.386,0.029,12.179,0.014
36755636,63.859762,-55.814668,0.882,0.667,20162424,3,10,0.432,0.235,16.267,0.217,16.700,0.091,16.394,0.079,16.154,0.041,15.800,0.000
36755637,63.870849,-55.799805,0.291,0.165,20132348,5,30,0.425,0.026,13.528,0.015,13.953,0.022,13.684,0.018,13.454,0.028,13.368,0.012
36755638,63.795795,-55.775240,1.226,0.706,20162424,3,9,0.402,0.056,17.070,0.032,17.472,0.046,17.185,0.014,16.706,0.036,16.787,0.000
36755639,63.741051,-55.774935,0.302,0.153,20132348,5,21,0.772,0.034,14.068,0.016,14.840,0.030,14.413,0.013,13.837,0.023,13.606,0.014
36755640,63.766087,-55.777177,0.788,0.745,20162424,4,17,1.047,0.137,15.736,0.040,16.782,0.131,16.314,0.017,15.328,0.066,15.029,0.031
