recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
7278055,118.139943,59.244484,0.750,0.348,20152435,5,21,0.741,0.086,15.002,0.031,15.743,0.080,15.304,0.068,14.799,0.032,14.632,0.067
7278056,118.067087,59.289509,0.345,0.471,20152435,5,17,0.767,0.077,15.485,0.036,16.252,0.069,15.801,0.040,15.207,0.034,14.875,0.091
7278057,118.096830,59.269767,0.600,0.105,20152435,5,23,0.215,0.083,12.190,0.067,12.404,0.048,12.192,0.060,12.192,0.059,12.253,0.066
7278058,118.147396,59.269142,1.048,0.698,20152435,3,11,0.925,0.057,16.028,0.057,16.953,0.000,16.565,0.046,15.755,0.117,15.500,0.298
7278059,118.156209,59.302954,0.885,0.501,20152435,5,20,0.521,0.094,15.592,0.084,16.113,0.043,15.789,0.058,15.353,0.041,15.194,0.112
7278060,118.085476,59.288629,0.599,0.145,20152435,5,23,0.514,0.081,13.145,0.063,13.659,0.052,13.325,0.065,12.982,0.054,12.853,0.061
7278062,118.094439,59.306660,0.366,0.557,20152435,4,12,0.715,0.262,15.897,0.091,16.612,0.245,16.129,0.058,15.712,0.015,15.498,0.015
7278063,118.044273,59.302493,0.822,0.680,20152435,5,23,0.658,0.123,15.710,0.059,16.369,0.107,15.967,0.054,15.519,0.061,15.278,0.060
7278066,118.068738,59.321446,0.592,0.921,20152435,4,14,0.776,0.098,16.279,0.089,17.056,0.042,16.549,0.063,16.040,0.039,15.875,0.123
7278185,118.160152,59.362562,1.254,0.211,20152435,2,6,1.191,0.000,12.317,0.000,13.508,0.000,12.884,0.000,11.844,0.062,11.618,0.000
7278186,118.160440,59.362567,0.092,0.140,20152435,4,17,1.205,0.101,12.250,0.071,13.455,0.072,12.792,0.038,11.822,0.058,11.463,0.041
7278188,118.214279,59.378373,0.533,0.367,20152435,5,15,0.908,0.092,15.410,0.040,16.318,0.083,15.817,0.026,15.052,0.096,14.778,0.054
7278189,118.260406,59.401898,0.651,0.532,20152435,4,14,0.535,0.060,15.939,0.060,16.474,0.000,16.186,0.055,15.733,0.049,15.569,0.008
7278190,118.270039,59.385380,0.369,0.361,20152436,7,21,0.935,0.092,14.295,0.078,15.230,0.049,14.692,0.059,13.977,0.049,13.660,0.115
7278191,118.148781,59.393344,1.298,0.673,20152435,2,6,0.806,0.000,15.390,0.000,16.196,0.000,15.686,0.000,14.996,0.113,14.738,0.000
7278192,118.148978,59.400946,0.274,0.265,20152435,5,20,0.730,0.088,14.279,0.074,15.009,0.048,14.575,0.059,14.013,0.041,13.806,0.082
7278194,118.106462,59.385823,0.356,0.278,20152435,3,12,0.549,0.044,15.275,0.044,15.824,0.000,15.460,0.037,15.127,0.008,14.956,0.057
7278195,118.111221,59.375478,1.165,0.257,20152435,2,7,0.582,0.000,14.710,0.000,15.292,0.000,14.963,0.000,14.468,0.055,14.396,0.095
7278196,118.111515,59.375369,0.420,0.237,20152435,4,16,0.609,0.069,14.651,0.062,15.261,0.030,14.897,0.039,14.472,0.071,14.253,0.033
7278198,118.077039,59.400022,0.087,0.087,20152435,5,21,0.570,0.088,12.163,0.070,12.732,0.053,12.384,0.054,12.000,0.047,11.843,0.031
7278199,118.120152,59.435921,0.513,0.597,20152435,5,20,0.725,0.118,15.502,0.065,16.227,0.099,15.771,0.071,15.324,0.065,15.070,0.124
7278201,118.155598,59.413722,0.796,0.456,20152435,4,13,0.913,0.057,15.871,0.057,16.784,0.000,16.453,0.050,15.466,0.057,15.017,0.000
7278203,118.231478,59.437703,0.576,0.563,20152435,4,14,1.013,0.155,15.992,0.062,17.005,0.143,16.391,0.087,15.597,0.097,15.332,0.042
7278204,118.232354,59.429962,0.494,0.490,20152436,5,16,0.911,0.087,15.322,0.076,16.233,0.043,15.755,0.077,14.964,0.036,14.725,0.101
7278205,118.215785,59.503380,0.218,0.171,20152435,5,20,1.154,0.100,13.896,0.075,15.050,0.066,14.466,0.065,13.386,0.060,13.016,0.097
7278210,118.048524,59.507454,0.167,0.069,20152435,5,20,0.485,0.091,11.298,0.069,11.783,0.060,11.473,0.065,11.178,0.044,11.091,0.078
7278214,118.076012,59.535603,0.777,0.798,20152435,4,15,0.561,0.087,16.080,0.086,16.641,0.011,16.315,0.096,15.932,0.052,15.889,0.000
7278216,118.105976,59.543675,0.282,0.746,20152435,5,19,0.550,0.113,15.066,0.065,15.616,0.093,15.276,0.058,14.874,0.025,14.760,0.036
7278217,118.108916,59.535029,0.234,0.312,20152435,5,20,0.728,0.099,14.252,0.046,14.980,0.087,14.549,0.048,14.014,0.042,13.866,0.096
7278220,118.067833,59.596991,0.199,0.189,20152435,5,20,0.550,0.081,14.086,0.060,14.636,0.055,14.299,0.053,13.920,0.034,13.828,0.073
7278226,118.051515,59.642018,0.432,1.015,20152435,4,13,0.797,0.098,15.991,0.047,16.789,0.086,16.430,0.046,15.674,0.037,15.411,0.029
7278232,118.314344,59.565234,0.570,0.555,20152436,7,24,0.631,0.169,15.312,0.060,15.943,0.158,15.388,0.231,15.135,0.028,14.969,0.062
7278233,118.393467,59.587350,0.246,0.407,20152436,7,30,0.404,0.239,12.696,0.060,13.100,0.231,12.760,0.255,12.557,0.040,12.459,0.068
7278234,118.439689,59.584964,0.606,0.717,20152436,7,30,1.142,0.281,14.546,0.058,15.688,0.275,15.047,0.272,13.990,0.067,13.490,0.084
7278235,118.335815,59.587200,0.625,0.545,20152436,7,30,0.341,0.215,14.831,0.051,15.172,0.209,14.883,0.252,14.710,0.038,14.607,0.152
7278236,118.266892,59.579356,0.516,0.647,20152436,7,22,0.649,0.134,15.175,0.090,15.824,0.099,15.426,0.051,14.953,0.074,14.761,0.125
7278238,118.312084,59.594547,0.843,0.587,20152436,7,27,0.887,0.214,15.277,0.075,16.164,0.200,15.552,0.251,14.951,0.045,14.660,0.088
7278239,118.262177,59.620270,0.774,1.089,20152435,4,11,0.914,0.112,16.202,0.112,17.116,0.000,16.699,0.033,15.938,0.128,15.567,0.000
7278240,118.398154,59.624696,0.272,0.419,20152436,7,30,0.403,0.242,11.325,0.061,11.728,0.234,11.391,0.260,11.194,0.047,11.079,0.067
7278241,118.409510,59.631663,0.328,0.456,20152436,7,30,0.393,0.240,13.231,0.068,13.623,0.230,13.289,0.269,13.098,0.041,12.987,0.054
7278242,118.475966,59.651432,0.532,0.557,20152436,7,30,0.558,0.197,14.782,0.069,15.341,0.184,14.904,0.253,14.562,0.046,14.379,0.156
7278243,118.493231,59.681353,0.638,0.578,20152436,7,27,0.725,0.281,15.006,0.114,15.732,0.257,15.212,0.270,14.718,0.038,14.541,0.116
7278245,118.339385,59.671797,0.482,0.945,20152436,7,28,0.656,0.280,14.828,0.051,15.484,0.276,15.032,0.312,14.533,0.042,14.278,0.090
7278246,118.350314,59.693374,0.565,0.768,20152435,3,9,0.555,0.014,16.070,0.014,16.625,0.000,16.326,0.041,15.932,0.067,15.802,0.000
7278248,118.361522,59.682542,0.418,0.493,20152436,6,21,1.070,0.126,14.885,0.091,15.954,0.088,15.287,0.231,14.511,0.059,14.189,0.114
7278251,118.404943,59.697922,0.787,0.899,20152436,7,26,0.660,0.276,14.954,0.059,15.614,0.270,15.173,0.235,14.737,0.067,14.549,0.119
7278252,118.341307,59.751466,0.491,0.589,20152436,7,27,0.628,0.375,14.684,0.160,15.312,0.339,14.859,0.344,14.441,0.144,14.251,0.202
7278253,118.352951,59.736610,0.334,0.561,20152436,7,30,0.400,0.295,12.998,0.072,13.398,0.286,13.058,0.317,12.847,0.041,12.719,0.089
7278254,118.168344,59.620323,0.287,0.205,20152435,5,20,0.540,0.093,13.866,0.075,14.406,0.055,14.064,0.048,13.730,0.043,13.614,0.077
7278255,118.228450,59.657211,0.510,0.582,20152436,7,21,0.486,0.093,14.663,0.064,15.148,0.068,14.856,0.050,14.519,0.027,14.405,0.049
7278257,118.143733,59.692133,0.457,0.588,20152435,5,18,1.322,0.112,15.268,0.054,16.590,0.099,15.980,0.049,14.639,0.107,13.930,0.092
7278261,118.127171,59.707793,0.424,0.435,20152435,5,20,1.028,0.099,14.845,0.047,15.873,0.087,15.316,0.035,14.450,0.065,14.172,0.120
7278262,118.100010,59.758528,0.249,0.221,20152435,5,20,1.013,0.107,13.869,0.061,14.882,0.088,14.332,0.051,13.540,0.050,13.315,0.111
7278263,118.277279,59.698437,0.807,0.608,20152436,6,17,0.494,0.376,15.623,0.093,16.116,0.364,15.949,0.030,15.341,0.058,15.099,0.027
7278265,118.266851,59.752984,0.883,0.934,20152436,5,14,0.971,0.198,15.581,0.198,16.552,0.000,16.080,0.140,15.145,0.075,14.824,0.095
7278266,118.302803,59.757304,1.152,0.736,20152436,4,14,0.589,0.442,15.972,0.052,16.561,0.439,16.273,0.058,15.775,0.074,15.561,0.179
7278267,118.320442,59.747112,0.528,0.827,20152436,7,27,0.524,0.254,14.907,0.090,15.432,0.238,14.969,0.339,14.697,0.063,14.610,0.120
7278268,118.237956,59.776223,0.272,0.372,20152436,6,20,0.586,0.110,14.413,0.065,14.999,0.089,14.647,0.050,14.234,0.052,14.049,0.066
7278269,118.135743,59.745111,0.294,0.529,20152435,5,20,1.104,0.105,15.165,0.067,16.268,0.081,15.686,0.093,14.770,0.059,14.535,0.100
7278271,118.185078,59.755360,0.476,0.550,20122507,2,6,1.453,0.000,14.055,0.000,15.508,0.000,14.675,0.000,13.496,0.000,13.039,0.008
7278272,118.221019,59.833322,0.681,0.559,20152435,4,13,0.963,0.020,15.979,0.020,16.943,0.000,16.596,0.082,15.549,0.083,15.427,0.235
7278273,118.164976,59.840137,0.234,0.154,20152435,5,20,0.597,0.122,13.190,0.080,13.787,0.093,13.445,0.052,13.020,0.050,12.897,0.108
7278274,118.186573,59.847126,0.792,0.967,20152435,2,5,0.668,0.079,16.807,0.079,17.475,0.000,16.914,0.000,16.604,0.000,16.184,0.000
7278333,118.036031,59.740430,0.167,0.145,20152435,5,20,0.447,0.102,10.874,0.075,11.321,0.069,11.060,0.039,10.793,0.049,10.753,0.091
7278341,118.020212,59.802061,0.313,0.661,20152435,5,17,0.957,0.123,15.386,0.071,16.343,0.100,15.857,0.067,15.072,0.089,14.707,0.113
7278342,118.039061,59.811595,0.305,0.242,20152435,5,20,0.700,0.120,14.155,0.079,14.856,0.090,14.481,0.053,13.938,0.045,13.754,0.080
7278343,118.141578,59.848039,0.277,0.336,20152435,5,20,0.564,0.094,14.079,0.080,14.643,0.050,14.313,0.045,13.938,0.028,13.871,0.123
7280117,121.924725,59.008834,0.175,0.199,20152436,8,35,1.122,0.061,10.987,0.042,12.110,0.044,11.451,0.105,10.592,0.067,10.171,0.098
7280119,121.915121,59.035645,0.277,0.558,20152436,7,32,0.349,0.092,13.497,0.049,13.846,0.077,13.574,0.108,13.410,0.075,13.261,0.072
7280121,121.772425,58.995755,0.149,0.518,20152436,7,32,0.532,0.078,13.510,0.037,14.042,0.069,13.676,0.097,13.329,0.060,13.148,0.096
7280123,121.798320,59.019830,0.477,0.415,20152436,7,29,0.429,0.070,14.611,0.062,15.040,0.033,14.703,0.101,14.492,0.050,14.345,0.073
7280126,121.865623,59.049894,0.352,0.523,20152436,7,31,0.731,0.084,14.352,0.042,15.083,0.073,14.621,0.108,14.118,0.075,13.836,0.035
7280127,121.769263,59.077098,0.094,0.384,20152436,8,37,0.540,0.077,11.999,0.043,12.539,0.064,12.171,0.108,11.842,0.075,11.677,0.081
7280153,121.394213,59.022591,0.337,0.526,20152436,7,31,0.547,0.115,14.554,0.065,15.101,0.095,14.731,0.128,14.407,0.055,14.219,0.015
7280157,121.202269,59.047237,0.107,0.164,20152436,8,37,0.544,0.084,12.276,0.041,12.820,0.073,12.445,0.112,12.106,0.074,11.918,0.083
7280158,121.267894,59.040772,0.647,0.744,20152436,6,17,0.401,0.027,15.583,0.027,15.985,0.000,15.576,0.150,15.324,0.055,15.179,0.116
7280162,121.603442,59.031578,0.374,0.489,20152436,7,32,0.499,0.090,14.289,0.040,14.788,0.080,14.456,0.117,14.151,0.073,13.979,0.083
7280163,121.523252,59.035187,0.099,0.289,20152436,8,37,0.372,0.077,11.681,0.038,12.053,0.067,11.761,0.108,11.591,0.072,11.468,0.076
7280165,121.499618,59.024303,0.511,0.893,20152436,5,12,0.623,0.079,15.741,0.079,16.364,0.000,15.862,0.010,15.434,0.000,15.277,0.036
7280166,121.555769,59.054563,0.097,0.321,20152436,8,37,0.444,0.083,12.727,0.039,13.170,0.073,12.853,0.108,12.596,0.072,12.424,0.082
7280168,121.569490,59.054366,0.427,0.500,20152436,6,27,0.723,0.108,14.599,0.043,15.322,0.100,14.861,0.086,14.296,0.025,14.000,0.066
7280170,121.547978,59.089482,0.527,0.504,20122508,4,16,0.368,0.034,15.803,0.034,16.171,0.000,15.943,0.006,15.544,0.026,15.307,0.100
7280175,121.578713,59.089844,0.375,0.343,20152436,7,30,0.636,0.114,14.198,0.059,14.834,0.098,14.402,0.120,13.997,0.070,13.802,0.122
7280178,121.549004,59.102208,0.354,0.319,20152436,7,31,0.421,0.086,14.027,0.043,14.448,0.075,14.163,0.117,13.907,0.048,13.733,0.033
7280182,121.682036,59.152604,0.259,0.386,20152436,7,32,0.258,0.114,13.792,0.054,14.050,0.101,13.818,0.125,13.761,0.065,13.675,0.055
7280184,121.620943,59.139710,0.251,0.387,20152436,7,32,0.474,0.103,13.800,0.041,14.274,0.094,13.946,0.130,13.667,0.062,13.482,0.102
7280186,121.375721,59.085643,0.084,0.205,20152436,8,37,0.376,0.080,11.671,0.039,12.048,0.070,11.756,0.112,11.575,0.071,11.449,0.089
7280189,121.430898,59.102307,0.513,0.620,20152436,5,18,0.496,0.015,15.702,0.015,16.198,0.000,15.814,0.026,15.478,0.038,15.249,0.070
7280192,121.317799,59.122111,0.620,0.489,20152436,6,22,0.713,0.065,15.133,0.065,15.845,0.000,15.364,0.117,14.864,0.055,14.646,0.053
7280194,121.511888,59.125651,0.337,0.300,20152436,7,32,0.482,0.094,14.476,0.065,14.958,0.068,14.642,0.140,14.375,0.063,14.188,0.084
7280195,121.514918,59.149510,0.354,0.291,20152436,7,32,0.711,0.104,13.425,0.046,14.136,0.093,13.700,0.134,13.169,0.065,12.882,0.093
7280197,121.522029,59.238814,0.115,0.217,20152436,8,37,0.495,0.091,11.363,0.042,11.858,0.081,11.523,0.122,11.240,0.063,11.087,0.084
7280198,121.402033,59.214390,0.472,0.552,20152436,6,21,0.630,0.057,15.441,0.057,16.071,0.000,15.661,0.098,15.204,0.031,15.010,0.036
7280201,121.424081,59.272697,0.503,0.434,20152436,7,30,1.133,0.133,14.731,0.091,15.864,0.097,15.347,0.120,14.193,0.057,13.657,0.129
7280280,120.816248,59.048334,0.250,0.273,20152436,6,25,0.701,0.281,14.907,0.027,15.609,0.279,15.131,0.089,14.596,0.042,14.302,0.084
7280281,120.686862,59.028098,0.550,0.410,20152436,7,32,1.453,0.135,13.719,0.062,15.173,0.119,14.358,0.135,13.113,0.066,11.702,0.144
7280283,120.735842,59.034005,0.155,0.246,20152436,8,37,0.337,0.092,13.073,0.056,13.411,0.073,13.132,0.118,12.981,0.072,12.880,0.096
7280323,120.328868,59.011212,0.330,0.481,20152436,6,27,0.409,0.143,14.737,0.063,15.147,0.129,14.777,0.078,14.582,0.059,14.400,0.062
7280324,120.270668,59.016387,0.823,0.508,20152436,6,27,0.536,0.110,14.875,0.016,15.411,0.109,15.025,0.058,14.674,0.057,14.453,0.067
7280325,120.148966,59.019687,0.404,0.325,20152436,6,27,0.433,0.125,14.363,0.041,14.796,0.119,14.504,0.099,14.210,0.069,14.041,0.098
7280326,120.156536,59.026724,0.396,0.356,20152436,7,32,0.421,0.125,14.463,0.069,14.885,0.104,14.556,0.111,14.364,0.061,14.181,0.081
7280327,120.158964,59.077497,0.181,0.156,20152436,7,32,0.630,0.109,13.361,0.049,13.991,0.097,13.559,0.135,13.149,0.055,12.940,0.119
7280333,120.483747,59.029829,0.161,0.191,20152436,7,32,0.386,0.096,13.623,0.056,14.009,0.078,13.704,0.122,13.519,0.059,13.385,0.078
7280336,120.453767,59.085915,0.537,0.676,20152436,6,21,0.341,0.096,15.242,0.096,15.583,0.000,15.274,0.119,15.076,0.048,14.882,0.121
7280337,120.625546,59.056721,0.433,0.683,20152436,6,23,0.598,0.018,15.553,0.018,16.152,0.000,15.580,0.065,15.344,0.053,15.132,0.086
7280338,120.573010,59.071481,0.431,0.549,20152436,7,30,0.832,0.121,14.774,0.085,15.606,0.087,15.109,0.125,14.487,0.048,14.254,0.112
7280339,120.610204,59.092741,0.117,0.106,20152436,8,37,0.452,0.087,12.624,0.048,13.076,0.072,12.743,0.124,12.489,0.064,12.348,0.085
7280343,120.537559,59.078598,0.580,0.379,20152436,6,26,0.448,0.118,15.019,0.062,15.467,0.101,15.092,0.101,14.888,0.047,14.719,0.060
7280345,120.530713,59.181415,0.186,0.153,20152436,8,35,0.580,0.115,13.414,0.045,13.993,0.106,13.601,0.124,13.216,0.063,13.044,0.098
7280346,120.323165,59.040454,0.841,0.919,20152436,3,7,0.233,0.331,13.335,0.299,13.568,0.143,13.428,0.000,13.464,0.000,12.870,0.015
7280350,120.362956,59.124028,0.218,0.156,20152436,7,32,0.836,0.128,13.531,0.064,14.367,0.110,13.871,0.157,13.208,0.056,12.910,0.091
7280354,120.267476,59.068558,0.428,0.261,20152436,7,31,0.554,0.129,14.419,0.060,14.973,0.115,14.573,0.128,14.238,0.058,14.020,0.036
7280358,120.264492,59.148960,0.258,0.228,20152436,7,32,0.328,0.100,13.981,0.056,14.309,0.082,14.045,0.136,13.891,0.083,13.755,0.078
7280360,120.458608,59.149710,0.406,0.444,20152436,6,25,0.594,0.118,15.567,0.022,16.161,0.116,15.688,0.127,15.263,0.060,15.051,0.095
7280361,120.404344,59.144844,0.076,0.098,20152436,8,37,0.595,0.097,12.296,0.043,12.891,0.087,12.492,0.131,12.105,0.068,11.907,0.094
7280364,120.476904,59.171391,0.418,0.275,20152436,7,29,0.423,0.108,14.546,0.035,14.969,0.102,14.600,0.117,14.413,0.046,14.254,0.062
7280365,120.438129,59.237889,0.468,0.543,20152436,6,27,0.594,0.175,15.027,0.069,15.621,0.160,15.140,0.141,14.856,0.058,14.628,0.068
7280366,120.341779,59.185569,0.456,0.423,20152436,6,25,0.946,0.099,15.085,0.054,16.031,0.082,15.469,0.128,14.582,0.023,14.150,0.061
7280370,120.328650,59.235473,0.175,0.206,20152436,7,32,0.666,0.132,13.637,0.046,14.304,0.124,13.870,0.142,13.431,0.057,13.250,0.103
7280371,120.338336,59.261535,0.341,0.353,20152436,7,32,0.372,0.110,13.857,0.051,14.229,0.097,13.943,0.145,13.751,0.055,13.621,0.107
7280375,121.084051,59.017677,0.099,0.139,20152436,8,37,0.298,0.083,10.893,0.040,11.191,0.073,10.936,0.104,10.827,0.069,10.726,0.086
7280377,120.918959,59.007701,0.211,0.324,20152436,7,32,0.384,0.113,13.709,0.050,14.093,0.101,13.807,0.118,13.594,0.075,13.440,0.079
7280378,120.931444,59.002028,0.114,0.126,20152436,8,37,1.146,0.084,11.271,0.046,12.418,0.070,11.756,0.112,10.854,0.062,10.422,0.099
7280382,120.975353,59.064168,0.214,0.217,20152436,7,32,0.762,0.098,13.663,0.044,14.425,0.088,13.956,0.132,13.402,0.080,13.107,0.094
7280384,121.158081,59.084550,0.693,0.496,20152436,6,20,0.461,0.029,15.491,0.029,15.952,0.000,15.583,0.019,15.315,0.061,15.139,0.029
7280385,121.219285,59.080766,0.328,0.294,20152436,7,32,0.850,0.112,13.672,0.043,14.523,0.104,14.003,0.142,13.393,0.069,13.096,0.083
7280391,120.900619,59.046033,0.183,0.193,20152436,8,37,0.417,0.081,12.604,0.043,13.020,0.069,12.702,0.111,12.482,0.063,12.350,0.091
7280394,120.957771,59.097565,0.112,0.113,20152436,8,37,0.698,0.092,13.052,0.056,13.750,0.073,13.319,0.120,12.805,0.065,12.543,0.100
7280399,120.871505,59.148752,0.536,0.501,20152436,7,24,0.526,0.024,15.135,0.024,15.662,0.000,15.273,0.135,14.891,0.091,14.690,0.087
7280400,120.796586,59.170674,0.388,0.326,20152436,6,23,1.135,0.032,15.065,0.032,16.200,0.000,15.491,0.118,14.484,0.040,13.957,0.061
7280401,120.988817,59.143077,0.182,0.215,20152436,7,32,0.529,0.095,13.597,0.047,14.126,0.083,13.770,0.141,13.438,0.060,13.254,0.116
7280404,120.920865,59.161601,0.272,0.263,20152436,7,32,0.468,0.108,14.089,0.044,14.557,0.098,14.229,0.135,13.960,0.062,13.830,0.124
7280406,120.976840,59.178814,0.101,0.108,20152436,8,37,0.776,0.102,12.791,0.039,13.567,0.094,13.089,0.133,12.522,0.063,12.252,0.086
7280408,120.889037,59.204329,0.282,0.379,20152436,7,29,0.414,0.101,14.739,0.058,15.152,0.083,14.829,0.117,14.633,0.068,14.442,0.067
7280409,120.835233,59.209631,0.911,0.554,20152436,4,13,0.323,0.049,16.011,0.049,16.334,0.000,16.139,0.013,15.851,0.042,15.640,0.048
7280411,120.864281,59.204747,0.580,0.621,20152436,7,29,0.461,0.108,14.861,0.065,15.323,0.086,14.972,0.099,14.718,0.041,14.521,0.059
7280415,121.232260,59.184212,0.208,0.224,20152436,7,32,0.757,0.140,13.909,0.058,14.667,0.127,14.235,0.144,13.598,0.057,13.289,0.110
7280416,121.326809,59.185049,0.590,0.535,20152436,6,25,0.873,0.165,15.004,0.052,15.877,0.157,15.318,0.107,14.609,0.054,14.299,0.029
7280417,121.237523,59.204659,0.093,0.134,20152436,8,37,0.340,0.095,12.066,0.041,12.406,0.086,12.131,0.125,11.987,0.063,11.887,0.086
7280418,121.253395,59.218252,0.470,0.596,20152436,6,27,0.340,0.090,15.146,0.054,15.487,0.072,15.166,0.119,15.000,0.029,14.901,0.060
7280422,121.177211,59.188011,0.989,0.632,20152436,5,16,0.594,0.041,15.768,0.041,16.362,0.000,15.810,0.115,15.526,0.088,15.358,0.128
7280423,121.159494,59.211048,0.651,0.353,20152436,7,31,0.712,0.127,14.523,0.061,15.235,0.111,14.790,0.138,14.289,0.053,14.058,0.054
7280424,121.089852,59.212999,0.339,0.374,20152436,7,32,0.270,0.122,14.437,0.051,14.707,0.111,14.469,0.153,14.359,0.032,14.286,0.041
7280425,121.141638,59.219121,0.619,0.550,20152436,6,25,0.481,0.125,15.205,0.092,15.685,0.085,15.298,0.135,15.062,0.043,14.953,0.080
7280430,121.297552,59.276939,0.285,0.417,20152436,7,29,0.541,0.157,14.447,0.049,14.987,0.149,14.639,0.154,14.273,0.057,14.040,0.053
7280433,121.357550,59.306579,0.657,0.700,20152436,6,20,0.594,0.100,15.693,0.100,16.287,0.000,15.857,0.118,15.524,0.021,15.303,0.022
7280435,121.241462,59.309026,0.442,0.592,20152436,6,25,0.903,0.161,15.242,0.093,16.145,0.131,15.572,0.122,14.940,0.058,14.627,0.050
7280437,121.296338,59.352610,0.581,0.521,20152436,6,26,0.479,0.151,15.029,0.050,15.507,0.143,15.122,0.124,14.861,0.026,14.685,0.078
7280439,121.107821,59.269374,0.546,0.568,20152436,6,19,0.662,0.045,15.877,0.045,16.540,0.000,15.947,0.077,15.733,0.043,15.537,0.169
7280442,121.065489,59.285306,0.279,0.340,20152436,7,32,0.321,0.146,14.359,0.072,14.680,0.127,14.432,0.142,14.288,0.061,14.125,0.063
7280443,121.086481,59.280070,0.164,0.338,20152436,7,32,0.593,0.112,13.763,0.053,14.356,0.098,13.976,0.156,13.579,0.060,13.391,0.113
