recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
37616508,41.648748,-30.345996,0.491,0.450,20131438,8,88,0.709,0.083,13.674,0.049,14.383,0.067,14.005,0.062,13.511,0.026,13.273,0.066
37616510,41.535181,-30.348118,0.627,0.721,20161553,4,33,1.389,0.154,15.481,0.094,16.870,0.123,16.191,0.087,14.825,0.029,13.987,0.000
37616513,41.579193,-30.274482,1.195,0.596,20131438,5,45,0.884,0.000,11.851,0.000,12.736,0.000,12.305,0.000,11.525,0.000,11.459,0.007
37616515,41.690818,-30.291739,0.717,0.871,20161554,5,60,0.630,0.097,14.936,0.055,15.566,0.080,15.223,0.027,14.773,0.026,14.657,0.000
37616516,41.736446,-30.254307,0.316,0.135,20131438,6,100,0.651,0.036,11.386,0.021,12.036,0.029,11.680,0.006,11.254,0.016,11.131,0.047
37616519,41.616835,-30.236746,0.883,0.715,20180090,3,39,0.734,0.074,15.444,0.000,16.178,0.074,15.747,0.060,15.237,0.162,14.957,0.000
37616520,41.644971,-30.199352,0.617,0.370,20131438,6,104,1.206,0.031,12.985,0.026,14.192,0.017,13.564,0.012,12.594,0.016,12.230,0.031
37616521,41.662380,-30.179484,0.570,0.597,20161554,6,71,0.890,0.055,14.413,0.024,15.303,0.049,14.850,0.015,14.137,0.012,13.815,0.030
37616525,41.305737,-30.424706,0.663,0.714,20180050,6,69,0.599,0.099,14.761,0.061,15.360,0.078,15.065,0.069,14.665,0.017,14.510,0.099
37616530,41.391633,-30.326721,0.604,0.536,20180050,6,66,0.665,0.140,14.650,0.081,15.315,0.114,14.974,0.071,14.523,0.052,14.300,0.050
37616531,41.389688,-30.266619,0.473,0.431,20180050,6,79,0.614,0.086,13.926,0.041,14.540,0.075,14.211,0.058,13.757,0.059,13.576,0.091
37616532,41.225537,-30.410187,1.589,0.847,20180053,3,9,0.680,0.077,15.295,0.065,15.974,0.041,15.656,0.000,15.080,0.209,14.875,0.000
37616534,41.203206,-30.380629,0.552,0.695,20180050,6,58,0.924,0.084,14.785,0.021,15.709,0.081,15.172,0.066,14.553,0.070,14.232,0.054
37616535,41.253711,-30.369157,0.580,0.448,20180050,6,75,0.474,0.086,14.022,0.047,14.496,0.072,14.217,0.066,13.957,0.043,13.789,0.008
37616536,41.181246,-30.354758,1.459,0.984,20161553,2,17,0.618,0.000,16.028,0.000,16.646,0.000,16.278,0.000,15.835,0.000,15.420,0.000
37616537,41.181386,-30.354742,0.860,0.990,20180090,2,17,0.794,0.108,15.852,0.000,16.646,0.108,16.190,0.000,15.656,0.000,15.471,0.000
37616538,41.179816,-30.308260,0.491,0.123,20131438,7,92,0.997,0.065,11.883,0.030,12.881,0.058,12.367,0.053,11.606,0.017,11.234,0.049
37616540,41.188428,-30.329970,0.482,0.432,20131438,7,92,0.859,0.085,13.134,0.033,13.993,0.079,13.539,0.049,12.874,0.042,12.639,0.033
37616542,41.228401,-30.295243,1.249,0.942,20161553,2,14,0.722,0.000,15.474,0.000,16.196,0.000,15.856,0.000,15.402,0.000,15.003,0.000
37616543,41.228470,-30.295235,0.987,0.750,20180090,3,41,0.509,0.099,15.533,0.098,16.042,0.008,15.754,0.048,15.326,0.042,15.299,0.000
37616546,41.478435,-30.299395,0.656,0.424,20131438,7,105,0.639,0.069,13.254,0.039,13.893,0.057,13.552,0.055,13.066,0.028,12.917,0.094
37616551,41.437744,-30.270984,0.634,0.683,20180050,6,71,0.705,0.114,14.750,0.041,15.455,0.106,15.102,0.087,14.625,0.026,14.367,0.000
37616552,41.411075,-30.254069,0.478,0.157,20131438,5,98,0.525,0.012,11.422,0.006,11.947,0.011,11.644,0.000,11.299,0.000,11.235,0.025
37616554,41.475341,-30.212880,0.848,0.853,20180090,3,35,0.901,0.151,15.711,0.006,16.611,0.151,16.116,0.071,15.562,0.075,15.137,0.000
37616555,41.593875,-30.203293,0.577,0.630,20161554,5,68,0.616,0.036,14.639,0.027,15.255,0.024,14.916,0.013,14.483,0.061,14.347,0.000
37616556,41.541112,-30.228116,0.571,0.615,20180050,4,75,0.852,0.012,14.116,0.011,14.967,0.006,14.527,0.012,13.852,0.010,13.560,0.000
37616558,41.572796,-30.149359,0.755,0.804,20161554,6,66,0.810,0.053,14.783,0.014,15.593,0.051,15.180,0.016,14.601,0.095,14.396,0.034
37616559,41.543913,-30.132750,0.493,0.559,20131438,6,85,0.972,0.016,13.679,0.016,14.651,0.000,14.149,0.000,13.403,0.021,13.095,0.054
37616560,41.387226,-30.243456,0.606,0.142,20131438,5,90,0.455,0.033,12.119,0.021,12.574,0.025,12.299,0.000,11.998,0.010,11.975,0.025
37616561,41.394849,-30.205768,0.664,0.535,20180050,4,63,0.535,0.042,14.302,0.012,14.838,0.040,14.526,0.017,14.201,0.016,14.064,0.000
37616564,41.437574,-30.171170,0.604,0.510,20131438,5,89,0.794,0.031,13.464,0.008,14.258,0.030,13.820,0.010,13.275,0.025,13.020,0.006
37616566,41.404212,-30.144528,0.785,1.000,20180090,3,32,0.575,0.091,15.642,0.075,16.217,0.051,15.875,0.000,15.288,0.000,14.976,0.000
37616568,41.508502,-30.124777,1.463,0.189,20131438,2,7,0.274,0.000,10.498,0.000,10.772,0.000,10.492,0.000,10.382,0.000,10.278,0.108
37616569,41.508593,-30.124774,0.448,0.089,20180050,6,88,0.380,0.076,10.354,0.072,10.734,0.023,10.491,0.020,10.284,0.033,10.231,0.044
37616570,41.457072,-30.117998,0.497,0.648,20180054,5,64,0.858,0.025,14.515,0.025,15.373,0.006,14.928,0.014,14.350,0.011,13.997,0.052
37616571,41.423476,-30.099527,0.578,0.502,20180050,5,62,0.633,0.026,14.097,0.021,14.730,0.016,14.377,0.008,13.958,0.021,13.829,0.057
37616572,41.423385,-30.064899,0.323,0.155,20131438,7,91,0.499,0.021,11.043,0.020,11.542,0.006,11.260,0.012,10.962,0.020,10.920,0.029
37616573,41.836200,-30.276784,0.467,0.198,20131438,9,113,0.521,0.035,12.492,0.031,13.013,0.016,12.700,0.021,12.384,0.026,12.298,0.033
37616575,41.885560,-30.281436,0.916,0.900,20161554,5,32,0.633,0.070,15.935,0.037,16.568,0.059,16.190,0.013,15.739,0.040,15.418,0.096
37616577,41.820632,-30.268919,0.670,0.664,20161554,8,69,0.684,0.063,15.052,0.042,15.736,0.047,15.358,0.017,14.874,0.039,14.697,0.067
37616578,41.820931,-30.247448,0.879,0.619,20180097,3,14,1.076,0.108,16.065,0.071,17.141,0.081,16.664,0.061,15.608,0.084,15.157,0.000
37616581,41.772144,-30.237781,0.400,0.581,20180050,7,78,0.852,0.034,14.154,0.024,15.005,0.024,14.543,0.019,13.932,0.015,13.702,0.038
37616582,41.787460,-30.221541,0.569,0.667,20161554,8,67,0.808,0.071,15.022,0.040,15.831,0.058,15.372,0.023,14.793,0.029,14.598,0.043
37616583,41.866842,-30.227091,0.495,0.386,20161554,8,91,0.854,0.054,14.022,0.043,14.876,0.034,14.416,0.025,13.770,0.039,13.500,0.042
37616584,41.908039,-30.189482,0.934,0.914,20161554,7,38,0.691,0.138,15.793,0.094,16.484,0.100,16.070,0.047,15.587,0.077,15.397,0.068
37616586,41.909312,-30.110602,0.597,0.438,20131439,9,100,1.064,0.061,13.663,0.035,14.727,0.050,14.187,0.021,13.238,0.030,12.908,0.042
37616587,41.807810,-30.172878,0.278,0.246,20131438,9,108,0.553,0.029,12.586,0.020,13.139,0.021,12.813,0.022,12.474,0.042,12.343,0.030
37616588,41.796877,-30.153956,0.858,0.890,20161554,7,50,0.665,0.083,15.750,0.049,16.415,0.067,16.044,0.039,15.512,0.032,15.385,0.093
37616589,41.697649,-30.181708,0.802,0.855,20180050,5,56,0.675,0.070,15.103,0.000,15.779,0.070,15.422,0.006,14.957,0.006,14.808,0.135
37616594,41.776303,-30.142906,0.889,0.988,20180090,5,36,0.644,0.084,15.842,0.078,16.487,0.030,16.128,0.043,15.617,0.072,15.427,0.168
37616596,41.816128,-30.137053,0.901,0.722,20161554,7,58,0.852,0.073,15.405,0.048,16.257,0.055,15.804,0.042,15.106,0.059,14.884,0.034
37616597,41.901620,-30.071151,0.644,0.629,20180050,7,78,0.872,0.061,14.646,0.042,15.518,0.044,15.050,0.026,14.383,0.015,14.077,0.059
37616598,41.915050,-30.080250,0.797,0.989,20131438,3,23,0.771,0.000,14.022,0.000,14.793,0.000,14.399,0.000,13.823,0.000,13.554,0.000
37616599,41.915039,-30.080202,0.540,0.508,20131438,8,93,0.726,0.034,14.057,0.014,14.783,0.030,14.384,0.023,13.863,0.028,13.637,0.029
37616600,41.761794,-30.091063,0.604,0.364,20131438,9,95,0.540,0.029,13.565,0.026,14.104,0.014,13.785,0.016,13.515,0.044,13.376,0.027
37616602,41.833268,-30.081583,0.821,0.821,20161554,7,37,0.955,0.072,15.640,0.055,16.594,0.047,16.045,0.043,15.329,0.073,14.957,0.084
37616603,41.852550,-30.038648,0.875,0.919,20161554,6,39,0.835,0.140,15.810,0.106,16.646,0.092,16.258,0.038,15.627,0.090,15.366,0.056
37616605,42.002671,-30.155742,1.052,0.933,20161554,4,13,0.530,0.154,16.221,0.124,16.751,0.093,16.454,0.070,16.101,0.051,15.822,0.000
37616606,41.966524,-30.111818,0.566,0.555,20161554,7,73,0.636,0.030,14.354,0.023,14.990,0.020,14.639,0.022,14.221,0.033,14.040,0.051
37616608,41.975261,-30.085113,0.665,1.204,20161554,5,14,0.648,0.000,16.268,0.000,16.917,0.000,16.867,0.060,15.937,0.057,15.590,0.010
37616609,41.962078,-30.065377,1.315,1.152,20161554,2,7,0.714,0.111,16.117,0.000,16.831,0.111,16.410,0.037,15.685,0.012,15.377,0.000
37616611,42.033119,-30.039104,0.875,0.800,20161554,3,8,1.096,0.000,15.680,0.000,16.775,0.000,16.232,0.000,15.223,0.000,14.810,0.083
37616612,42.033228,-30.038835,0.787,0.797,20180090,3,26,1.152,0.102,15.719,0.102,16.871,0.000,16.246,0.046,15.278,0.030,14.936,0.017
37616613,42.051727,-30.046804,0.579,0.368,20131439,7,91,0.128,0.039,13.606,0.037,13.733,0.014,13.603,0.030,13.727,0.036,13.867,0.034
37616614,42.127593,-30.057744,0.428,0.174,20131439,8,106,0.436,0.035,11.632,0.026,12.068,0.023,11.810,0.020,11.567,0.023,11.495,0.032
37616615,42.151900,-29.980561,0.462,0.186,20131439,7,112,0.565,0.029,11.123,0.019,11.688,0.021,11.364,0.027,10.986,0.026,10.901,0.043
37616616,42.068284,-30.003176,1.005,0.905,20161554,4,19,0.759,0.179,16.121,0.164,16.879,0.072,16.541,0.032,15.970,0.084,15.720,0.129
37616617,42.116972,-29.982158,0.779,0.845,20180050,6,58,0.684,0.049,15.277,0.034,15.962,0.035,15.621,0.071,15.148,0.049,14.962,0.081
37616618,42.090551,-29.960176,0.785,0.673,20161554,4,37,1.183,0.120,15.662,0.069,16.844,0.099,16.256,0.049,15.126,0.084,14.766,0.090
37616619,42.114301,-29.936159,0.899,0.734,20161438,2,6,0.683,0.000,15.934,0.000,16.617,0.000,16.209,0.000,15.683,0.000,15.395,0.000
37616620,42.114652,-29.935970,0.959,0.922,20180090,3,28,0.898,0.025,15.902,0.006,16.800,0.025,16.286,0.019,15.659,0.056,15.385,0.021
37616621,41.936742,-30.054265,0.434,0.196,20131439,10,120,0.635,0.030,12.407,0.014,13.042,0.026,12.681,0.018,12.287,0.034,12.137,0.031
37616622,41.902446,-30.037722,0.685,0.589,20131439,8,75,0.959,0.034,14.733,0.020,15.692,0.027,15.183,0.035,14.435,0.025,14.113,0.071
37616624,41.960874,-30.017705,0.711,0.622,20180050,6,66,0.769,0.038,14.615,0.028,15.384,0.026,14.966,0.016,14.370,0.037,14.180,0.040
37616626,41.974527,-30.008834,0.705,0.703,20161554,4,43,0.819,0.058,15.490,0.006,16.309,0.057,15.835,0.021,15.302,0.032,15.015,0.108
37616628,41.961453,-29.998773,0.598,0.168,20131439,9,111,0.583,0.030,11.756,0.021,12.339,0.022,12.009,0.025,11.638,0.045,11.515,0.020
37616629,41.863820,-30.013281,0.883,0.683,20180053,7,58,0.947,0.084,15.480,0.072,16.427,0.043,15.968,0.021,15.115,0.056,14.859,0.109
37616630,41.928141,-29.952226,0.993,0.834,20161554,6,34,0.770,0.113,15.720,0.057,16.490,0.098,16.065,0.034,15.632,0.053,15.447,0.148
37616632,42.043609,-29.931658,0.479,0.345,20131438,7,101,0.662,0.026,13.472,0.017,14.134,0.019,13.765,0.027,13.323,0.047,13.165,0.035
37616633,42.053032,-29.915673,0.663,0.896,20180050,6,54,0.693,0.109,15.166,0.066,15.859,0.087,15.483,0.051,15.031,0.029,14.851,0.164
37616635,41.983073,-29.895699,0.941,0.616,20180050,4,18,1.241,0.000,14.841,0.000,16.082,0.000,15.563,0.063,14.508,0.099,14.153,0.112
37616636,41.983151,-29.895734,0.962,0.638,20180050,5,48,1.116,0.039,14.967,0.017,16.083,0.035,15.529,0.000,14.556,0.000,14.179,0.006
37616638,41.674357,-30.134789,0.629,0.643,20161438,4,42,1.452,0.092,15.278,0.046,16.730,0.079,16.025,0.061,14.743,0.010,14.247,0.069
37616640,41.660515,-30.119755,0.781,1.178,20161438,4,16,0.554,0.000,15.941,0.000,16.495,0.000,16.161,0.066,15.573,0.034,15.341,0.107
37616641,41.634544,-30.089195,0.697,0.663,20161554,5,39,0.613,0.057,15.340,0.021,15.953,0.053,15.646,0.006,15.229,0.084,15.085,0.000
37616642,41.676649,-30.030982,0.532,0.543,20161438,4,55,0.674,0.047,14.751,0.046,15.425,0.010,15.060,0.006,14.544,0.025,14.353,0.116
37616643,41.754777,-29.946586,1.055,0.925,20161438,3,27,0.790,0.073,15.394,0.024,16.184,0.069,15.763,0.038,15.239,0.031,15.017,0.000
37616644,41.755143,-29.926738,0.710,0.544,20180050,6,88,0.668,0.046,14.161,0.036,14.830,0.029,14.458,0.029,13.962,0.036,13.735,0.016
37616645,41.754755,-29.946507,0.751,0.950,20180090,3,29,0.631,0.085,15.456,0.073,16.087,0.042,15.754,0.000,15.201,0.000,14.889,0.000
37616646,41.527611,-29.964125,0.539,0.483,20180050,5,84,0.787,0.077,14.002,0.046,14.789,0.062,14.389,0.017,13.837,0.021,13.629,0.023
37616647,41.612693,-29.952500,0.858,0.876,20180056,6,59,0.554,0.041,15.018,0.006,15.572,0.041,15.293,0.034,14.882,0.041,14.624,0.000
37616649,41.641352,-29.884186,0.600,0.541,20180050,6,70,0.953,0.068,14.598,0.041,15.551,0.054,15.034,0.034,14.339,0.033,14.090,0.000
37616650,41.862165,-29.970432,0.905,0.951,20131438,3,10,0.830,0.097,16.397,0.000,17.227,0.097,16.850,0.014,16.200,0.115,16.068,0.008
37616651,41.820678,-29.961050,0.646,0.651,20161438,7,60,0.646,0.096,15.145,0.073,15.791,0.063,15.416,0.045,14.989,0.055,14.812,0.047
37616652,41.894020,-29.931621,0.533,0.339,20131438,9,113,0.682,0.039,13.080,0.032,13.762,0.023,13.378,0.023,12.915,0.030,12.779,0.053
37616654,41.863663,-29.929806,0.716,0.718,20161554,5,34,1.503,0.075,15.904,0.009,17.407,0.074,16.692,0.031,15.318,0.046,14.542,0.121
37616655,41.798694,-29.904027,0.896,0.759,20180095,3,15,0.803,0.085,16.318,0.056,17.121,0.063,16.695,0.054,16.020,0.023,15.693,0.000
37616656,41.833160,-29.889686,1.212,1.014,20161438,3,15,0.796,0.025,15.501,0.010,16.297,0.023,15.884,0.000,15.193,0.000,14.978,0.000
37616657,41.838992,-29.909643,0.660,0.632,20180050,8,81,0.691,0.051,14.528,0.021,15.219,0.046,14.808,0.026,14.354,0.048,14.231,0.070
37616658,41.833319,-29.889596,0.963,0.723,20180090,5,37,0.816,0.154,15.474,0.039,16.290,0.149,15.897,0.044,15.195,0.008,14.902,0.063
37616659,41.822904,-29.872599,0.804,0.841,20161438,5,33,0.763,0.105,15.824,0.068,16.586,0.080,16.159,0.026,15.585,0.081,15.511,0.000
37616661,41.922035,-29.795435,0.565,0.659,20180054,8,66,0.717,0.072,14.965,0.048,15.682,0.054,15.286,0.021,14.801,0.037,14.585,0.064
37616662,41.929892,-29.772613,0.574,0.251,20131438,9,116,0.695,0.027,12.777,0.010,13.471,0.025,13.093,0.020,12.611,0.038,12.478,0.019
37616663,41.751081,-29.854469,0.551,0.248,20131438,7,109,0.651,0.041,12.734,0.026,13.385,0.032,13.012,0.029,12.583,0.039,12.483,0.054
37616664,41.734865,-29.857738,0.425,0.103,20180050,6,106,0.603,0.028,11.058,0.010,11.661,0.027,11.338,0.023,10.941,0.021,10.836,0.046
37616667,41.713565,-29.840164,0.544,0.119,20131438,7,109,1.008,0.029,11.748,0.006,12.756,0.028,12.234,0.036,11.450,0.011,11.226,0.023
37616669,41.711778,-29.792925,0.456,0.095,20180050,6,106,0.894,0.040,10.955,0.022,11.849,0.033,11.374,0.027,10.702,0.043,10.449,0.055
37616670,41.701727,-29.816565,0.696,0.879,20180053,6,43,1.302,0.082,15.229,0.077,16.530,0.028,15.930,0.027,14.701,0.032,14.189,0.000
37616671,41.694789,-29.810956,0.578,0.673,20180054,6,58,0.882,0.030,14.805,0.015,15.687,0.026,15.237,0.041,14.539,0.015,14.304,0.077
37616673,41.820924,-29.786595,0.530,0.296,20180050,8,110,0.975,0.044,13.297,0.030,14.272,0.032,13.756,0.031,12.987,0.047,12.668,0.033
37616674,41.884883,-29.762668,0.461,0.578,20180056,8,75,0.751,0.054,14.360,0.048,15.111,0.026,14.730,0.053,14.201,0.049,14.010,0.057
37616675,41.893517,-29.729822,1.177,0.922,20161438,2,20,0.892,0.000,15.254,0.000,16.147,0.000,15.649,0.000,15.019,0.000,14.772,0.000
37616676,41.893594,-29.729878,0.796,0.773,20180090,5,34,0.836,0.033,15.255,0.019,16.092,0.027,15.676,0.016,14.992,0.045,14.766,0.006
37616677,41.863286,-29.725486,0.691,0.754,20161438,6,47,1.222,0.075,15.388,0.048,16.611,0.057,16.062,0.049,14.858,0.039,14.376,0.047
37616679,41.201399,-30.252791,0.506,0.794,20180050,6,63,0.955,0.140,14.691,0.030,15.646,0.137,15.142,0.060,14.413,0.066,14.100,0.081
37616680,41.056060,-30.256459,0.826,0.733,20180095,3,22,1.175,0.128,15.625,0.046,16.800,0.119,16.356,0.000,15.092,0.000,14.631,0.000
37616682,41.229952,-30.211086,0.666,0.595,20180055,4,49,0.619,0.019,14.834,0.006,15.453,0.018,15.194,0.012,14.664,0.049,14.613,0.000
37616685,41.074458,-30.222913,0.707,0.816,20161553,5,48,0.624,0.147,15.335,0.041,15.958,0.141,15.616,0.066,15.125,0.039,14.756,0.111
37616686,41.073340,-30.145872,0.697,0.826,20180054,4,53,0.396,0.021,14.905,0.021,15.301,0.000,15.055,0.006,14.810,0.008,14.707,0.000
37616687,41.040092,-30.169068,0.615,0.132,20131438,5,94,0.513,0.030,10.942,0.022,11.455,0.020,11.236,0.125,10.827,0.030,10.735,0.062
37616689,41.195963,-30.106338,0.764,0.621,20131438,6,58,0.735,0.030,14.677,0.008,15.412,0.029,15.017,0.010,14.511,0.011,14.329,0.020
37616690,41.136882,-30.053846,0.809,0.676,20180054,5,59,0.602,0.043,14.584,0.015,15.186,0.040,14.862,0.011,14.432,0.006,14.380,0.017
37616693,41.326742,-30.041602,0.889,0.771,20180051,4,45,0.674,0.064,15.436,0.000,16.110,0.064,15.736,0.006,15.315,0.019,15.171,0.000
37616694,41.411099,-30.061588,0.717,0.691,20180051,5,51,0.724,0.144,15.055,0.073,15.779,0.124,15.356,0.034,14.858,0.000,14.664,0.077
37616695,41.390413,-30.024002,0.659,0.980,20161438,4,35,0.842,0.054,15.402,0.025,16.244,0.048,15.813,0.010,15.165,0.041,14.870,0.000
37616698,41.333941,-30.003881,0.434,0.105,20131438,7,86,0.424,0.028,10.955,0.019,11.379,0.021,11.161,0.057,10.874,0.016,10.822,0.042
37616700,41.355285,-29.972687,0.857,0.935,20180090,3,37,0.814,0.062,15.345,0.000,16.159,0.062,15.684,0.000,15.199,0.000,14.969,0.000
37616701,41.423188,-29.957803,0.857,0.893,20180090,2,26,0.447,0.063,15.601,0.000,16.049,0.063,15.835,0.000,15.616,0.000,15.354,0.000
37616702,41.382090,-29.931758,0.536,0.204,20180050,6,103,0.684,0.030,12.398,0.010,13.082,0.029,12.708,0.030,12.241,0.023,12.108,0.051
37616703,41.219837,-30.012499,0.897,0.937,20161438,4,31,0.914,0.000,15.559,0.000,16.473,0.000,16.088,0.042,15.214,0.000,14.981,0.000
37616704,41.235521,-30.009129,1.062,0.922,20161438,4,27,1.014,0.000,15.655,0.000,16.669,0.000,16.165,0.065,15.162,0.073,14.799,0.085
37616705,41.250153,-29.997506,0.494,0.283,20180050,5,82,0.576,0.010,13.162,0.008,13.738,0.006,13.412,0.000,13.008,0.028,12.906,0.034
37616707,41.377366,-29.920068,0.592,0.486,20180050,6,66,0.634,0.072,14.605,0.017,15.239,0.070,14.908,0.046,14.476,0.036,14.371,0.059
37616709,41.266612,-29.889880,0.680,0.649,20180056,6,61,0.513,0.033,14.646,0.027,15.159,0.019,14.879,0.016,14.515,0.073,14.389,0.055
37616711,41.095843,-30.032145,0.697,0.815,20161438,4,29,0.580,0.076,15.362,0.042,15.942,0.064,15.631,0.029,15.249,0.025,14.926,0.000
37616712,41.003797,-29.963385,0.598,0.571,20180050,5,52,1.310,0.078,14.721,0.006,16.031,0.078,15.414,0.019,14.108,0.006,13.567,0.095
37616713,41.014094,-29.948381,0.445,0.326,20180050,5,79,0.765,0.049,13.391,0.011,14.156,0.048,13.749,0.006,13.137,0.006,12.954,0.034
37616714,40.906036,-30.038867,0.980,1.044,20180090,3,19,0.512,0.114,15.980,0.071,16.492,0.089,16.176,0.000,15.797,0.000,15.559,0.000
37616715,40.860398,-30.033629,0.912,0.919,20180090,3,20,0.645,0.082,15.792,0.000,16.437,0.082,16.069,0.016,15.739,0.075,15.629,0.000
37616716,40.889401,-30.021055,0.617,0.117,20131438,7,86,0.591,0.016,11.677,0.010,12.268,0.012,11.937,0.010,11.549,0.008,11.422,0.013
37616719,40.921823,-30.014140,0.517,0.635,20180050,5,66,0.684,0.038,13.980,0.006,14.665,0.038,14.284,0.006,13.806,0.014,13.692,0.038
37616721,40.889531,-29.949843,0.831,0.935,20180095,3,25,1.553,0.169,15.689,0.000,17.243,0.169,16.337,0.120,15.134,0.006,14.109,0.000
37616722,40.838428,-29.944263,0.614,0.411,20180050,5,66,0.679,0.030,14.087,0.008,14.766,0.029,14.402,0.021,13.937,0.030,13.756,0.013
37616723,40.954171,-29.936228,0.562,0.514,20180055,5,63,0.762,0.054,14.326,0.034,15.088,0.042,14.690,0.017,14.136,0.020,13.909,0.023
37616728,41.004489,-29.907263,0.594,0.668,20180050,5,60,0.576,0.037,14.563,0.037,15.139,0.000,14.838,0.041,14.452,0.021,14.261,0.026
37616729,40.925352,-29.911130,0.950,0.649,20161438,4,22,0.490,0.039,15.512,0.039,16.001,0.008,15.690,0.011,15.353,0.035,15.235,0.000
37616730,40.963356,-29.846387,0.449,0.369,20180050,6,67,0.701,0.053,14.039,0.020,14.740,0.049,14.351,0.029,13.874,0.043,13.741,0.000
37616731,40.956504,-29.828806,0.766,0.612,20180051,5,44,1.003,0.050,15.087,0.049,16.090,0.009,15.632,0.023,14.719,0.061,14.401,0.028
37616732,41.117074,-29.975759,0.573,0.409,20180050,5,76,0.506,0.053,13.788,0.041,14.294,0.033,14.018,0.008,13.737,0.012,13.557,0.038
37616735,41.105602,-29.915982,0.812,0.685,20161438,4,39,0.780,0.070,15.452,0.000,16.231,0.070,15.856,0.025,15.109,0.011,14.849,0.045
37616736,41.098210,-29.901765,0.484,0.472,20131438,7,85,0.927,0.038,13.640,0.021,14.567,0.032,14.093,0.023,13.287,0.009,13.088,0.074
37616737,41.104915,-29.894675,0.521,0.339,20131438,7,101,0.726,0.042,13.136,0.014,13.862,0.039,13.462,0.022,12.937,0.026,12.813,0.037
37616740,41.211294,-29.880815,0.690,0.836,20180051,6,54,0.601,0.062,15.278,0.045,15.878,0.043,15.507,0.057,15.084,0.076,14.974,0.141
37616741,41.258201,-29.836026,0.759,0.695,20180050,5,69,1.003,0.072,14.692,0.010,15.695,0.071,15.173,0.042,14.355,0.027,14.087,0.110
37616743,41.213371,-29.829483,0.544,0.149,20131438,7,108,0.575,0.048,11.862,0.023,12.437,0.042,12.122,0.027,11.755,0.029,11.656,0.029
37616746,41.156649,-29.806132,0.491,0.157,20131438,7,101,0.888,0.039,12.154,0.016,13.041,0.036,12.576,0.030,11.865,0.008,11.646,0.052
37616747,41.053037,-29.854349,0.688,0.771,20180052,6,54,0.465,0.066,15.167,0.038,15.631,0.055,15.366,0.041,15.013,0.042,14.918,0.118
37616748,41.060191,-29.794630,0.655,0.536,20180050,6,83,0.628,0.043,14.258,0.019,14.885,0.038,14.546,0.021,14.125,0.017,13.962,0.092
37616749,41.027732,-29.780086,0.482,0.737,20161438,5,53,0.609,0.056,14.614,0.026,15.224,0.050,14.889,0.042,14.485,0.063,14.344,0.029
37616750,41.190745,-29.764895,0.695,0.626,20180050,6,71,0.873,0.074,14.690,0.033,15.563,0.066,15.105,0.045,14.387,0.022,14.170,0.022
37616751,41.477299,-29.978225,0.495,0.557,20180050,5,65,0.866,0.022,14.129,0.000,14.995,0.022,14.516,0.000,13.918,0.006,13.659,0.038
37616752,41.472121,-29.959090,1.101,0.796,20161438,4,37,0.669,0.084,15.794,0.049,16.464,0.068,16.029,0.000,15.609,0.000,15.299,0.092
37616755,41.579005,-29.881586,0.989,1.015,20161438,3,23,0.647,0.163,15.894,0.074,16.541,0.145,16.144,0.000,15.677,0.000,15.508,0.000
37616756,41.582037,-29.857054,0.721,0.660,20180054,6,68,0.695,0.074,14.821,0.036,15.517,0.065,15.167,0.041,14.687,0.042,14.435,0.039
37616757,41.614183,-29.861164,0.582,0.905,20161438,3,33,1.598,0.000,15.495,0.000,17.093,0.000,16.272,0.011,14.883,0.006,14.009,0.042
37616758,41.601265,-29.780402,0.496,0.243,20131438,7,111,0.824,0.048,12.824,0.026,13.648,0.040,13.207,0.034,12.581,0.044,12.339,0.019
37616760,41.584223,-29.776721,0.713,0.845,20180050,6,79,0.533,0.064,14.531,0.044,15.064,0.047,14.765,0.030,14.450,0.055,14.353,0.017
37616761,41.540322,-29.782879,0.548,0.420,20131438,7,103,0.690,0.039,13.670,0.023,14.360,0.031,13.984,0.035,13.476,0.035,13.353,0.064
37616764,41.335491,-29.804665,0.567,0.322,20180050,6,103,0.786,0.035,12.886,0.014,13.671,0.032,13.272,0.035,12.641,0.017,12.437,0.029
37616766,41.513590,-29.771602,0.919,0.896,20161438,3,14,1.012,0.000,15.946,0.000,16.958,0.000,16.411,0.017,15.496,0.025,15.475,0.000
37616767,41.508060,-29.792980,0.928,0.721,20180054,4,53,0.753,0.059,14.951,0.046,15.704,0.037,15.293,0.025,14.804,0.072,14.625,0.000
37616768,41.508063,-29.792967,1.014,0.789,20180054,4,41,0.750,0.062,14.955,0.049,15.705,0.038,15.350,0.084,14.728,0.029,14.642,0.000
37616769,41.498501,-29.762572,0.756,1.149,20161438,3,15,0.892,0.000,15.983,0.000,16.875,0.000,16.524,0.097,15.941,0.030,15.731,0.000
37616770,41.536564,-29.772236,0.528,0.305,20131438,7,111,0.947,0.048,12.977,0.017,13.924,0.045,13.424,0.032,12.726,0.028,12.506,0.046
37616771,41.428553,-29.770110,0.811,1.061,20180050,4,24,0.721,0.000,15.031,0.000,15.752,0.000,15.345,0.040,14.926,0.070,14.679,0.000
